question,answer,chapter,explanation
安禄山は、その姓からわかる通りサマルカンド出身のソグド系人物であり、のちに安史の乱を引き起こした。,◯,第5章　東アジアと中央ユーラシア,当時の唐が、西域出身の軍人を節度使として重用していた背景がうかがえます。
朝貢に対して中国側が贈る返礼品を「回賜（かいし）」と呼び、その費用負担が大きいため、中国側が朝貢の回数を制限することもあった。,◯,第5章　東アジアと中央ユーラシア,朝貢は皇帝の徳を示す儀礼でしたが、経済的には中国側に持ち出しが多い側面もありました。
6世紀中ごろ、突厥は東方でエフタルを滅ぼし、西方でササン朝ペルシアと結んで柔然を滅ぼした。,×,第5章　東アジアと中央ユーラシア,間違った文章である。正しくは「東方で柔然を滅ぼし」、「西方でササン朝と結んでエフタルを滅ぼした」である。
突厥は隋の攻撃や内紛によって6世紀末に東西に分裂したが、東突厥は8世紀まで唐に滅ぼされることなく存続した。,×,第5章　東アジアと中央ユーラシア,間違った文章である。東突厥は630年に一度「唐によって滅ぼされて」います（のちに再興）。
ウイグルは安史の乱で唐を援護し、その見返りとして草原の馬と中国の絹を交換する「絹馬貿易」を有利に進めた。,◯,第5章　東アジアと中央ユーラシア,強力な軍事力を背景に、唐に対して経済的に優位な立場を築きました。
ウイグルは、ソグド文字を改良してウイグル文字を作り、マニ教や仏教を受容した。,◯,第5章　東アジアと中央ユーラシア,ソグド文化を吸収し、独自の文字文化や宗教的広がりを見せました。
9世紀にキルギスに滅ぼされたウイグルの一部は、タリム盆地へ移住して先住民をトルコ化した。この地域を「西トルキスタン」と呼ぶ。,×,第5章　東アジアと中央ユーラシア,間違った文章である。タリム盆地（東側）一帯は「東トルキスタン」と呼ばれます。
751年のタラス河畔の戦いで、唐の軍はアッバース朝のムスリム軍を破り、中央アジアのイスラーム化を阻止した。,×,第5章　東アジアと中央ユーラシア,間違った文章である。勝利したのは「ムスリム軍（アッバース朝）」であり、これ以降、中央アジアのイスラーム化が進みました。
9世紀後半に成立したイラン系のサーマーン朝は、ブハラを都とし、マムルーク（奴隷軍人）を育成した。,◯,第5章　東アジアと中央ユーラシア,トルコ系の少年を軍人として登用する仕組みは、後のイスラーム諸王朝に大きな影響を与えました。
カラ・ハン朝は、トルコ系民族として初めてハンがイスラームに改宗し、西・東トルキスタンの広域を支配した。,◯,第5章　東アジアと中央ユーラシア,これによりトルコ系民族の集団的なイスラーム化が決定づけられました。
ソグド人は、ゾロアスター教（祆教）を中国全土の農民に布教し、唐の国教とすることに成功した。,×,第5章　東アジアと中央ユーラシア,間違った文章である。ゾロアスター教はソグド人の集落などにはありましたが、「中国人には広まりません」でした。
ソグド文字は、ウイグル文字、モンゴル文字、さらには満洲文字へと発展していく源流となった。,◯,第5章　東アジアと中央ユーラシア,ソグド人の文化的・言語的影響は、東アジアの広い範囲に及びました。
7世紀に移動を開始したブルガール人の一部はヴォルガ川流域へ、別の一派はバルカン半島へ向かい王国を建てた。,◯,第5章　東アジアと中央ユーラシア,騎馬遊牧民の移動が、ヨーロッパ東部の民族構成に変化をもたらしました。
ハザールはトルコ系の民族で、カスピ海北西部で自立し、周囲のイスラーム勢力に対抗してユダヤ教を信奉した。,◯,第5章　東アジアと中央ユーラシア,遊牧民としては極めて珍しく、ユダヤ教を国教的に受容したことで知られています。
クシュ王国は前8世紀に一時エジプトを支配したが、のちにメロエへ遷都し、製鉄と商業で繁栄した。,◯,第6章　アフリカ・オセアニア・古アメリカ,アッシリアの侵入でエジプトから撤退した後、メロエで独自の鉄器文化を築きました。
エチオピア高原に成立したアクスム王国は、紅海貿易で繁栄し、4世紀には仏教を受容した。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。アクスム王国が受容したのは「キリスト教」です。
サハラ砂漠を越える交易では、西アフリカからは金や奴隷が、地中海世界からは塩などが運ばれた。,◯,第6章　アフリカ・オセアニア・古アメリカ,4世紀以降のラクダの利用によって、この大規模な南北交易が発展しました。
ガーナ王国は、ニジェール川流域で栄え、イスラーム世界に対して大量の銀を供給した。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。ガーナ王国などの西アフリカ諸国が供給したのは「金」です。
11世紀後半にムラービト朝がガーナ王国を征服したことで、西アフリカのイスラーム化が促された。,◯,第6章　アフリカ・オセアニア・古アメリカ,北アフリカのベルベル人勢力との接触が、宗教的な転換点となりました。
ソンガイ王国のトンブクトゥは、サハラ貿易の中継地として栄えたが、イスラーム学術は固く禁じられていた。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。トンブクトゥは「イスラーム学術の中心地」として繁栄しました。
旅行家のイブン・バットゥータは、14世紀にマリ王国を訪れ、その様子を『旅行記』に残している。,◯,第6章　アフリカ・オセアニア・古アメリカ,当時の黒人ムスリム社会の安定や豊かさが記録されています。
チャド湖周辺に成立したカネム・ボルヌー王国は、紅海を越えてインド洋交易を独占した。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。カネム・ボルヌーはチャド湖周辺に位置し、「地中海沿岸地域」との交易で栄えました。
マリ王国やソンガイ王国では、黒人ムスリムが支配権を握り、サハラ貿易を管理した。,◯,第6章　アフリカ・オセアニア・古アメリカ,イスラームを受容した黒人支配層が、広大な交易ネットワークを統制しました。
アクスム王国は4世紀にクシュ王国を征服してナイル川中流域に進出し、アラビア半島南部にも影響を及ぼした。,◯,第6章　アフリカ・オセアニア・古アメリカ,当時のアフリカ東部からアラビア半島にかけての広域な勢力を持っていました。
西アフリカのニジェール川中流域では、古くから馬を利用したサハラ横断貿易が最も重要視された。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。サハラ交易の発展に決定的な役割を果たしたのは「ラクダ」です。
約5万年前、サフル大陸に渡ってきた人類（オーストラロイド）は、土器製作と大規模な稲作を行う農耕民であった。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。彼らは「土器をつくらず、農耕も行わない狩猟採集民」でした。
オーストラリアの先住民アボリジニーの祖先は、約5万年前に東南アジア島嶼部から船で渡ってきた人々である。,◯,第6章　アフリカ・オセアニア・古アメリカ,当時は現在よりも海面が低く、サフル大陸という陸塊を形成していました。
前1000年ごろ、オセアニアに拡散したオーストロネシア語族は、タロイモやヤムイモの栽培、家畜飼養を行っていた。,◯,第6章　アフリカ・オセアニア・古アメリカ,彼らは農耕・牧畜の技術とともに、優れた航海技術を持って島々へ広がりました。
ラピタ文化とは、オーストラロイドがオーストラリア大陸で築いた、巨石建造物を特徴とする文化である。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。ラピタ文化は「オーストロネシア語族」によるもので、優れた「土器製作技術」を特徴とします。
オーストロネシア語族には、ポリネシア諸語だけでなく、マレーシア語や台湾の先住民の言語も含まれる。,◯,第6章　アフリカ・オセアニア・古アメリカ,台湾を起点として、東南アジアからオセアニア、さらにはマダガスカルまで広まった巨大な語族です。
ニュージーランドへ人類が到達したのは4世紀ごろであり、ハワイ諸島よりも早い段階で入植が行われた。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。ハワイ到達が「700年ごろ」なのに対し、ニュージーランド到達は「1250年ごろ」と後になります。
イースター島（ラパ・ヌイ）で巨石像モアイを作った人々も、オーストロネシア語族に属すると考えられている。,◯,第6章　アフリカ・オセアニア・古アメリカ,絶海の孤島であるイースター島へも、彼らの優れた航海技術によって到達が果たされました。
4世紀以降、ポリネシアの島々では入植が進み、一部では複数の島に影響を及ぼす王権も発達した。,◯,第6章　アフリカ・オセアニア・古アメリカ,社会の複雑化が進み、大規模な巨石文化や階層社会が形成される島も現れました。
オーストロネシア語族が家畜としてオセアニアに持ち込んだのは、主にウマ、ウシ、ヒツジであった。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。彼らが伴った家畜は「イヌ・ブタ・ニワトリ」です。
サフル大陸とは、かつてのオーストラリア大陸とニューギニア島が陸続きになっていた状態を指す名称である。,◯,第6章　アフリカ・オセアニア・古アメリカ,氷河期の海退期に存在した大陸で、人類の初期の移動ルートを考える上で重要です。
アメリカ大陸に渡ったモンゴロイドは、金・銀・鉄器を巧みに操り、馬や車両を用いた高度な輸送網を築いた。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。金属器は利用されたが「鉄器」は存在せず、「馬や車両」も使われなかった。
オルメカ文明は、ピラミッド型神殿を築き、ジャガーを神格化するなど、後の中央アメリカ文明に大きな影響を与えた。,◯,第6章　アフリカ・オセアニア・古アメリカ,メキシコ湾岸で栄え、「メソアメリカの母文化」とも呼ばれる。
マヤ文明では、二十進法を用いた数学や精密な暦法が発達したが、独自の文字は一切使用されなかった。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。マヤ文明では「マヤ文字」が使用されていた。文字がなかったのは「インカ帝国」である。
アンデスのチャビン文化では、大規模な灌漑設備によりトウモロコシやジャガイモが栽培され、リャマが家畜化された。,◯,第6章　アフリカ・オセアニア・古アメリカ,高地の厳しい環境に適応した独自の農耕・牧畜体系を築いた。
アステカ王国は、14世紀に現在のメキシコ市がある場所に湖上の都テノチティトランを建設し、周辺諸都市を服属させた。,◯,第6章　アフリカ・オセアニア・古アメリカ,16世紀初頭にはメキシコ湾岸から太平洋岸までを支配する強大な王国となった。
インカ帝国では、都クスコを中心に道路網が整備され、記録には「キープ（結縄）」という紐の結び目が使われた。,◯,第6章　アフリカ・オセアニア・古アメリカ,結び目の形や数で、統計や歴史情報を記録・伝達していた。
北アメリカ大陸の先住民は、12世紀ごろにはメソアメリカの影響を受け、日干し煉瓦の集合住宅群を作っていた。,◯,第6章　アフリカ・オセアニア・古アメリカ,今日のニューメキシコ州やコロラド州の地に、集合住宅群（プエブロ）が築かれた。
トウモロコシやジャガイモ、トマト、トウガラシなどはアメリカ大陸固有の作物であり、のちにユーラシアへ伝わった。,◯,第6章　アフリカ・オセアニア・古アメリカ,大航海時代以降にユーラシアへ運ばれ、世界の食文化に劇的な変化をもたらした。
テオティワカン文明は、ユカタン半島を中心に3世紀から9世紀にかけて多くの都市国家を形成して繁栄した。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。ユカタン半島で3〜9世紀に栄えたのは「マヤ文明」である。テオティワカンは「メキシコ高原」に位置した。
インカ帝国の王は「太陽の子」とみなされ、数量の記録に用いるキープ（結縄）と並行して、独自の絵文字を公用した。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。インカ帝国では「文字は使われなかった」。
アンデス地域では、ユーラシアから伝わった米や麦の栽培技術によって定住化が飛躍的に進んだ。,×,第6章　アフリカ・オセアニア・古アメリカ,間違った文章である。アメリカ大陸では「米や麦は栽培されず」、トウモロコシやジャガイモが主食であった。
後ウマイヤ朝の君主は建国当初からカリフを称し、アッバース朝の権威を完全に否定していた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。建国当初はアミールを称しており、カリフを称したのは10世紀のアブド・アッラフマーン3世の時代からである。
後ウマイヤ朝の首都コルドバでは、アラビア語の文献がラテン語に翻訳され、中世ヨーロッパの学問の基礎となった。,◯,第7章　イスラーム世界の拡大と繁栄,イスラーム文明の知恵が、キリスト教世界（ヨーロッパ）へ再導入される重要な窓口となった。
中央アジアのサーマーン朝は、アッバース朝から自立したが、アラビア語文学を強制してペルシア文化を弾圧した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。サーマーン朝ではペルシア文化が保護され、ペルシア語による文学が復活した。
10世紀のイスラーム世界では、アッバース朝、ファーティマ朝、後ウマイヤ朝の3人のカリフが並び立つ状態となった。,◯,第7章　イスラーム世界の拡大と繁栄,政治的な分裂が極まり、複数のカリフが正統性を主張し合う異例の事態となった。
チュニジアで成立したファーティマ朝は、シーア派の一派であるイスマーイール派の王朝であり、のちにカイロを建設した。,◯,第7章　イスラーム世界の拡大と繁栄,ムハンマドの娘ファーティマの子孫を自称し、アッバース朝を否定してカリフを称した。
946年にバグダードを占領したブワイフ朝は、スンナ派の王朝であり、アッバース朝カリフを廃止して自らカリフとなった。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。ブワイフ朝は「シーア派」の王朝だが、アッバース朝カリフの権威は認め、大アミールとして統治した。
ブワイフ朝が始めた「イクター制」とは、軍人に対し給与の代わりに一定地域の徴税権を与える制度である。,◯,第7章　イスラーム世界の拡大と繁栄,貨幣不足や財政難に対応するための制度で、のちのイスラーム諸王朝の基本制度となった。
アッバース朝はハールーン・アッラシードのころから、マムルーク軍団を解散させて中央集権体制を極限まで強化した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。実際には地方総督の自立を認め、のちにはマムルーク軍団が政治に介入してカリフが実権を失った。
ベルベル人は、アラビア半島原産の民族であり、7世紀にムスリム勢力に従ってイベリア半島へ移住した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。ベルベル人は「北アフリカ西部」に居住する先住民族の総称である。
エジプトに成立したファーティマ朝は、紅海経由の交易路を押さえることで、経済的に繁栄した。,◯,第7章　イスラーム世界の拡大と繁栄,カイロを中心に、地中海とインド洋を結ぶ東西貿易の主導権を握った。
イドリース朝は、モロッコに成立したスンナ派の王朝であり、アッバース朝と密接に連携してシーア派を弾圧した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。イドリース朝はアリーの子孫が建国した「最初のシーア派王朝」である。
イスラーム世界の政治的分裂が進む一方で、アラビア語やイスラーム法が共通語・共通規範として定着し、文明圏としての統合は保たれた。,◯,第7章　イスラーム世界の拡大と繁栄,政治的な単位は分かれても、信仰や法、言語による文化的一体感は維持されていた。
スンナ派はアリーの子孫のみを指導者と認める立場であり、ウマイヤ朝やアッバース朝を否定した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。アリーの子孫のみを認めるのは「シーア派」である。スンナ派は歴代カリフの正統性を認める立場である。
セルジューク朝のトゥグリル・ベクは、1055年にバグダードに入城し、カリフから「スルタン」の称号を授かった。,◯,第7章　イスラーム世界の拡大と繁栄,トルコ系の指導者が西アジアの世俗的な支配権を公認された画期的な出来事であった。
セルジューク朝は、官僚にもトルコ人を採用し、行政用語としてトルコ語を厳格に強制した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。官僚には「イラン人」を採用し、「ペルシア語」を行政用語とした。
セルジューク朝は主要都市にマドラサを設立し、シーア派の学問を国教として振興した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。セルジューク朝が振興したのは「スンナ派」の学問である。
セルジューク朝のアナトリア進出は、ビザンツ帝国を脅かし、十字軍遠征が引き起こされる要因の一つとなった。,◯,第7章　イスラーム世界の拡大と繁栄,聖地エルサレムの占領やビザンツへの圧迫が、西欧キリスト教世界の介入を招いた。
ホラズム朝は、12世紀にセルジューク朝から自立して中央アジアを支配したが、チンギス・ハンによって滅ぼされた。,◯,第7章　イスラーム世界の拡大と繁栄,モンゴル帝国の急速な拡大により、西アジア・中央アジアの勢力図は激変した。
アッバース朝は、1258年にモンゴル王族のフレグによってバグダードを攻略され、滅亡した。,◯,第7章　イスラーム世界の拡大と繁栄,これにより、750年から続いたアッバース朝の歴史に終止符が打たれた。
十二イマーム派では、10世紀に指導者の血統が途絶えたため、現在は法学者が信徒を指導する体制をとっている。,◯,第7章　イスラーム世界の拡大と繁栄,この思想は、現代のイランの政治・宗教体制（法学者の統治）の基礎となっている。
スンナ派の考え方では、特定の人物の判断よりも、ムスリム共同体（ウンマ）全体の合意に神の意志があらわれるとされる。,◯,第7章　イスラーム世界の拡大と繁栄,共同体の合意（イジュマー）を重視するのがスンナ派の大きな特徴である。
セルジューク朝は、ブワイフ朝が始めたイクター制を廃止し、中央官僚による直接徴税制度を復活させた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。セルジューク朝はイクター制を「発展」させて運用した。
ホラズム朝が滅亡した後、イスラーム世界の西半分（エジプト方面）までもがすべてモンゴルの直轄地となった。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。モンゴルの支配下に置かれたのは主にイスラーム世界の「東半分」である。
アイユーブ朝を建てたサラーフ・アッディーンは、ファーティマ朝を滅ぼしてエジプトにシーア派を復興させた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。サラーフ・アッディーンが復興させたのは「スンナ派」である。
サラーフ・アッディーンは、1187年にイェルサレムを奪回し、イングランド王リチャード1世ら第3回十字軍と戦った。,◯,第7章　イスラーム世界の拡大と繁栄,騎士道精神に富んだ英雄として、イスラーム・キリスト教両世界で語り継がれている。
マムルーク朝は、奴隷出身の軍人が代々のスルタンとなる特異な王朝であり、カイロを首都として繁栄した。,◯,第7章　イスラーム世界の拡大と繁栄,モンゴルの侵攻を阻止し、聖地メッカ・メディナを保護してイスラーム世界の盟主となった。
マムルーク朝のイクター制では、軍人は与えられた徴税地に居住することが義務付けられ、地方に定着した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。軍人は「首都カイロ」に住み、代理人を派遣して税収をカイロに運ばせた。
ベルベル人がモロッコに建てたムラービト朝は、サハラ砂漠を越えてガーナ王国を征服し、金の交易路を確保した。,◯,第7章　イスラーム世界の拡大と繁栄,この征服は、西アフリカのイスラーム化を大きく進める契機ともなった。
ムワッヒド朝は、チュニジアを首都としてエジプトまでを支配下に置き、十字軍を完全に駆逐した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。ムワッヒド朝の首都はモロッコの「マラケシュ」であり、主に北アフリカ西部とイベリア半島を支配した。
イベリア半島最後のイスラーム王朝であるナスル朝は、1492年にスペイン王国によって滅ぼされた。,◯,第7章　イスラーム世界の拡大と繁栄,グラナダの陥落により、イベリア半島におけるムスリムの政治支配は終焉した。
イスラーム法における奴隷は、虐待が禁じられていたほか、解放が推奨されており、固定された世襲身分ではなかった。,◯,第7章　イスラーム世界の拡大と繁栄,軍人や官僚として活躍し、マムルーク朝のように国家の主権を握るケースもあった。
アイユーブ朝は、マムルーク軍団を強化してフランス王ルイ9世の率いる十字軍を撃退した。,◯,第7章　イスラーム世界の拡大と繁栄,高い戦闘能力を持つマムルーク軍団は、十字軍に対抗する主力となった。
ムラービト朝やムワッヒド朝は、イベリア半島のレコンキスタ（再征服運動）を完全に阻止し、キリスト教勢力を北方に追放した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。一時は防衛にあたったが、13世紀以降衰退し、キリスト教徒の南進を許した。
アッバース朝のカリフは、バグダード滅亡後、マムルーク朝によってカイロで擁立され、宗教的権威として利用された。,◯,第7章　イスラーム世界の拡大と繁栄,マムルーク朝はカリフを保護することで、自らの統治の正統性を主張した。
西アジアのイスラーム国家では、外戚が権力を振るうことが多かったため、これに対抗するためにマムルーク制度が導入された。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。カリフが奴隷身分の女性を母に持つことが多く、外戚が権力を振るう「土壌がなかった」ことが特徴である。
11世紀ごろから盛んになった神秘主義（スーフィズム）は、教理の研究を重視し、民衆の参拝を厳格に禁じた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。神秘主義は「禁欲的な修行による神との一体感」を求め、聖者廟への参詣などを通じて「イスラームの民衆化」を促した。
神秘主義教団は、聖者廟を中心として組織され、アナトリアやインド、東南アジアなどへのイスラーム拡大に貢献した。,◯,第7章　イスラーム世界の拡大と繁栄,修行者（スーフィー）たちの活動により、イスラームは各地の民衆に受け入れられ、地理的に大きく広がった。
9世紀後半にイラク南部でおきたザンジュの乱は、トルコ人マムルークが特権を求めて起こした反乱である。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。ザンジュの乱は「黒人農業奴隷」による反乱である。
ファーティマ朝は、ムハンマドの娘ファーティマを通じた直系の子孫であることを主張し、アッバース家を軽んじた。,◯,第7章　イスラーム世界の拡大と繁栄,預言者の直系であることを強調することで、自らのカリフ位の正当性を主張した。
セルジューク朝の宰相ニザーム・アルムルクは、主要都市にニザーミーヤ学院（マドラサ）を設立した。,◯,第7章　イスラーム世界の拡大と繁栄,官僚養成やスンナ派の学問振興のために整備された重要な教育機関である。
マムルークは、イスラームに改宗して軍事訓練を受けた後も、生涯奴隷身分のまま主人に仕える義務があった。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。マムルークは軍事訓練を受け、奴隷身分から「解放」されて主人に仕えた。
11世紀以降、紅海やインド洋の香辛料交易を独占し、カイロを拠点に活躍した商人をカーリミー商人と呼ぶ。,◯,第7章　イスラーム世界の拡大と繁栄,彼らが扱った香辛料はアレクサンドリアでイタリア商人に売却され、欧州へ流れた。
マムルーク朝の第5代スルタンであるバイバルスは、モンゴル軍を撃退し、十字軍をシリアから駆逐した。,◯,第7章　イスラーム世界の拡大と繁栄,サラーフ・アッディーンと並び、イスラーム世界を守った英雄として現在も高く評価されている。
セルジューク朝以降、イランやインドのイスラーム国家では、トルコ語が唯一の公用語として用いられた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。この時代以降、行政や商人の共通語として広く用いられたのは「ペルシア語」である。
アナトリアには、セルジューク一族によってルーム・セルジューク朝が成立した。,◯,第7章　イスラーム世界の拡大と繁栄,この王朝の成立により、アナトリアのトルコ化・イスラーム化がさらに進展した。
7世紀に第4代正統カリフのアリーを暗殺した勢力は、ハワーリジュ派と呼ばれ、シーア派とも敵対した。,◯,第7章　イスラーム世界の拡大と繁栄,「退出した者」を意味し、妥協を許さない過激な一派として活動した。
ハールーン・アッラシードの死後、二人の息子が争った結果、バグダードの円城は戦火によって崩壊した。,◯,第7章　イスラーム世界の拡大と繁栄,アッバース朝の黄金期を築いたハールーンの後の継承争いは、帝国の弱体化の一因となった。
イスラームは、その出自から商業を卑しめる考えが強く、商人の利益追求は厳格に禁止されていた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。イスラームには「商業を卑しめる考えがなく」、公正な取引を重んじる宗教として発展した。
メッカへの巡礼路は、宗教的な目的だけでなく、商業や学問のための情報の道としても機能した。,◯,第7章　イスラーム世界の拡大と繁栄,巡礼はムスリムの義務であり、その移動に伴い「人・もの・情報」の自由な移動が促進された。
9世紀以降、西アジアでは南アジア原産のサトウキビやオレンジなどが導入され、商品作物として栽培された。,◯,第7章　イスラーム世界の拡大と繁栄,灌漑農業の発達により、自給用だけでなく都市民向けの市場向け生産も盛んになった。
イスラーム法（シャリーア）のもとで、共同出資や小切手・手形などの高度な商業システムが整備された。,◯,第7章　イスラーム世界の拡大と繁栄,遠距離の大規模な商取引を支えるための決済手段が発達し、国際取引の法としても機能した。
イスラーム都市の中心部には、モスクと対をなすように、広大な農地と大規模な工場が配置されていた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。都市の中心部にあったのは「モスク」と「常設市場（スーク、バザール）」である。
外部から訪れる商人のために、都市には「キャラヴァンサライ（隊商宿）」と呼ばれる宿泊施設が整備されていた。,◯,第7章　イスラーム世界の拡大と繁栄,遠隔地交易を支える重要な拠点として、各地の都市や街道沿いに建設された。
公共のための信託財産である「ワクフ」は、主に軍人への給与を支払うための国家財政の基盤であった。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。ワクフは「モスクやマドラサ、病院、道路などの公共施設」を維持するための信託財産である。
イスラーム都市の住宅は、プライバシーを守るために中庭を持たず、道路に向かって大きな窓を設けるのが一般的であった。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。住宅は「中庭」を中心に設計され、道路側には小さな窓しかない殺風景な外観が特徴であった。
「ハンマーム（公衆浴場）」は身体を清潔にする場所であるだけでなく、人々の娯楽や情報交換の場としても重要であった。,◯,第7章　イスラーム世界の拡大と繁栄,礼拝前の沐浴が義務であることも背景に、重要な公共施設として栄えた。
都市の支配者や裕福な商人は、賃貸アパートなどを建設した際、それをワクフとして公共の利益に供した。,◯,第7章　イスラーム世界の拡大と繁栄,ワクフからの収入が公共施設の運営に充てられる仕組みが整っていた。
イスラーム法はムスリムの間でのみ有効であり、ヨーロッパや中国との国際取引では全く機能しなかった。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。ムスリム商人の進出に伴い、イスラーム法は「国際取引の法」として広く機能した。
イスラーム法学や伝承学は「外来の学問」と呼ばれ、ギリシア哲学や数学は「固有の学問」と呼ばれた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。法学などは「固有の学問」、ギリシア由来の哲学などは「外来の学問」と呼ばれる。
イブン・ハルドゥーンは『医学典範』を著し、ベルベル系王朝の興亡を「都市民と遊牧民の交代」として理論化した。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。イブン・ハルドゥーンの主著は『世界史序説』である。『医学典範』はイブン・シーナーの著作である。
マドラサ（学院）で学問を修めた「ウラマー」は、裁判官や教師として活躍し、イスラーム世界の一体性を支える役割を担った。,◯,第7章　イスラーム世界の拡大と繁栄,政治的分裂の中でも、共通の法知識を持つ彼らの存在が文明圏の統合を維持した。
アッバース朝のカリフ、ハールーン・アッラシードがカイロに設立した翻訳機関を「知恵の館」と呼ぶ。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。「知恵の館」が設立された場所は「バグダード」である。
数学者のフワーリズミーは、インド起源のゼロの概念を取り入れ、代数学の発展に大きく寄与した。,◯,第7章　イスラーム世界の拡大と繁栄,彼の名は「アルゴリズム」の語源となり、著作は「代数学（アルジャブラ）」の由来となった。
イブン・シーナーは「アヴィケンナ」の名で知られ、アリストテレス哲学とイスラームを融合させ哲学を完成させた。,◯,第7章　イスラーム世界の拡大と繁栄,医学と哲学の両面で中世ヨーロッパに多大な影響を与えた。
イブン・ルシュドは、インド数学の成果をまとめた『預言者たちと諸王の歴史』を著したことで知られる。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。『預言者たちと諸王の歴史』を編纂したのはタバリーである。イブン・ルシュドは哲学者である。
マドラサの運営費用や学生の奨学金は、信託財産である「イクター」からの収入によって賄われていた。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。公共施設の維持や奨学金に充てられた信託財産は「ワクフ」である。
ウラマーは特定の地域に定住することを強制されたため、イブン・バットゥータのような遍歴する学者は例外的な存在だった。,×,第7章　イスラーム世界の拡大と繁栄,間違った文章である。ウラマーは多くの学者のもとで学ぶために各地を遍歴することが一般的であった。
十進法に便利な「アラビア数字」は、ギリシアの数学にインド起源の概念が融合して成立したものである。,◯,第7章　イスラーム世界の拡大と繁栄,イスラーム世界で洗練されたこの数字体系は、後にヨーロッパへ伝わり世界標準となった。
ガザーリーは神秘主義（スーフィズム）を理論化し、それをイスラーム学問の正統な領域として位置づけた。,◯,第7章　イスラーム世界の拡大と繁栄,これにより、それまで異端視されがちだった神秘主義がスンナ派体系に組み込まれた。
カール大帝の死後、フランク王国はヴェルダン条約とメルセン条約によって3分され、後のドイツ・フランス・イタリアの基礎となった。,◯,第8章　中世ヨーロッパ,広大な帝国は一族の分割相続によって解体され、西欧諸国の原形が形成された。
東フランクのオットー1世は、北方のバイキングやマジャール人を撃退し、962年に教皇から帝冠を授かった。,◯,第8章　中世ヨーロッパ,これにより「神聖ローマ帝国」が成立し、ドイツ王が皇帝を兼ねる伝統が始まった。
西フランクでは、カロリング朝の断絶後、パリ伯のユーグ・カペーが選出されてカペー朝が成立したが、当初の王権は弱体であった。,◯,第8章　中世ヨーロッパ,諸侯の台頭が著しく、カペー朝の直接支配地はパリとその周辺に限定されていた。
オットー1世が実施した「帝国教会政策」とは、教会の聖職者任免権を教皇に返還し、王権を教会から完全に分離する政策である。,×,第8章　中世ヨーロッパ,間違った文章である。帝国教会政策は、教会組織を「王権の統制下」に置き、聖職者を官僚のように利用する政策である。
9世紀以降、シチリア島はノルマン人の支配下に置かれ、カトリック信仰を強制してイスラームの農業技術を完全に排除した。,×,第8章　中世ヨーロッパ,間違った文章である。9世紀に支配したのは「ムスリム」であり、彼らがもたらした農業技術は後のノルマン支配下でも継承された。
