question,answer,chapter,explanation
真言宗の密教を「台密」、天台宗に取り入れられた密教を「東密」と呼んで区別している。,×,第3章,間違った文章。真言宗（東寺）の密教が「東密」、天台宗の密教が「台密」である。
弘仁・貞観文化の絵画では、園城寺の不動明王像（黄不動）や、薬師寺の吉祥天像が代表的な密教絵画として知られる。,×,第3章,間違った文章。薬師寺の吉祥天像は、唐風の影響が強い「天平文化（奈良時代）」の代表作である。
神社の中に神宮寺を建てるなどの「神仏習合」の風潮は、平安時代にさらに広まり、のちの修験道の源流となった。,◯,第3章,正しい文章。山岳信仰と密教が結びつき、大峰山や白山などが修行の舞台となった。
藤原良房は、承和の変で伴健岑や橘逸勢らを退け、清和天皇の即位にともない、臣下として初めて摂政に就任した。,◯,第4章,正しい文章。これにより藤原北家の優位が確立し、摂関政治の先駆けとなった。
藤原基経は、光孝天皇の即位に際して初めて関白に任命され、阿衡の紛議を通じてその政治的地位を固めた。,◯,第4章,正しい文章。関白は成人後の天皇を補佐する官職として定着した。
宇多天皇は藤原氏を外戚としなかったため、摂政・関白を置かず、菅原道真を重用して親政を行った。,◯,第4章,正しい文章。宮中の警備として「滝口の武者」を置いたのもこの時期である。
901年の昌泰の変において、菅原道真は藤原忠平の策謀により大宰府へ左遷された。,×,第4章,間違った文章。策謀を用いたのは藤原「時平（ときひら）」である。
醍醐天皇の「延喜の治」では、律令体制の復興を目指し、延喜の荘園整理令の発令や『古今和歌集』の編纂が行われた。,◯,第4章,正しい文章。村上天皇の「天暦の治」とあわせて「延喜・天暦の治」と称えられる。
村上天皇は、本朝十二銭の最初となる「和同開珎」を発行し、貨幣経済の拡大を図った。,×,第4章,間違った文章。発行したのは本朝十二銭の「最後」となった「乾元大宝（けんげんたいほう）」である。
摂関政治の背景には、夫が妻の実家と同居し、子が母方の実家で養育される「婿取婚」の習俗があった。,◯,第4章,正しい文章。このため母方の親戚である「外戚」が強い影響力を持つことができた。
藤原道長は、長男の頼通に娘を嫁がせることで天皇との外戚関係を築き、権勢を振るった。,×,第4章,間違った文章。道長は自分の「娘」を次々と「天皇」の中宮や皇太子妃にすることで、外戚の地位を得た。
摂関政治期、国政の重要事項は「陣定（じんのさだめ）」と呼ばれる公卿の会議で審議され、天皇や摂政が決裁した。,◯,第4章,正しい文章。独裁ではなく、合議制の仕組みも維持されていた。
894年、遣唐大使の菅原道真は、唐の衰退や航海の危険を理由に遣唐使の中止を提案し、以後遣唐使は派遣されなくなった。,◯,第4章,正しい文章。公的な交渉よりも、実利的な商人との貿易が重視されるようになった。
唐が滅亡した後、中国を再統一した宋（北宋）に対し、日本は朝貢関係を避けるために正式な国交を開いた。,×,第4章,間違った文章。日本は宋との「正式な国交を開かなかった」。商船による私的な貿易が主であった。
平安時代、博多に来航した宋の商人との貿易では、日本から金・硫黄などが輸出され、宋から書籍・陶磁器などが輸入された。,◯,第4章,正しい文章。硫黄は火薬の原料として、金は奥州の特産物として宋で重宝された。
律により日本人の海外渡航は禁止されていたが、奝然や成尋などの僧は、巡礼を目的として宋の商船で大陸に渡ることがあった。,◯,第4章,正しい文章。彼らは大陸から新しい仏像や経典、文物を日本にもたらした。
奈良時代以来、日本と親交のあった渤海は、10世紀前半に高麗によって滅ぼされた。,×,第4章,間違った文章。渤海を滅ぼしたのは、中国東北部の「契丹（遼）」である。
朝鮮半島では、10世紀初めに新羅を滅ぼして半島を統一した高麗が興り、日本との間に商人の往来があった。,◯,第4章,正しい文章。日本は高麗とも正式な国交は結ばなかったが、経済的な交流は続いた。
11世紀の『新猿楽記』には、奥州から南島まで広範囲に活動し、唐物などを扱う「商人の主領」の姿が描かれている。,◯,第4章,正しい文章。当時の交易が広範囲かつ活発であった様子を伝えている。
菅原道真は、大宰府への左遷後に死去したが、のちに怨霊として恐れられ、学問の神（天神）として信仰されるようになった。,◯,第4章,正しい文章。北野天満宮や太宰府天満宮は、彼の霊を鎮めるために建立された。
10世紀末に宋から帰国した僧の奝然は、持ち帰った釈迦如来像を京都の延暦寺に安置した。,×,第4章,間違った文章。奝然が持ち帰った釈迦如来像が安置されたのは、京都嵯峨の「清凉寺（せいりょうじ）」である。
阿衡の紛議において、宇多天皇は藤原基経を「阿衡」に任じたが、これは中国の古典で非常に強い実権を持つ地位とされていた。,×,第4章,間違った文章。阿衡は「実職を伴わない名誉職」と解釈されたため、基経は反発して政務を放棄した。
10～11世紀の国風文化は、大陸文化をふまえつつ、日本の風土や日本人の嗜好にあうように工夫された優雅で洗練された文化である。,◯,第4章,正しい文章。かな文字の発達により、日本人の感情をいきいきと表現することが可能になった。
紀貫之らによって編集された『古今和歌集』は、最初の勅撰和歌集であり、その歌風は「古今調」と呼ばれた。,◯,第4章,正しい文章。905年（延喜5年）に成立し、その後の和歌の模範となった。
紫式部の『源氏物語』や清少納言の『枕草子』は、いずれも中国文学（漢文学）の知識を一切排除して書かれた純日本的な傑作である。,×,第4章,間違った文章。両者とも『白氏文集』など中国文学への深い理解を背景に持っている。
10世紀半ばに空也が京の市で浄土教を説き、源信（恵心僧都）が『往生要集』を著すと、浄土の信仰は貴族や庶民に広く普及した。,◯,第4章,正しい文章。来世での極楽往生を願うこの教えは、当時の不安な世情に受け入れられた。
末法思想とは、釈迦の死後、時間の経過とともに仏の教えが正しく伝わらなくなり、世の中が乱れるとする考え方である。,◯,第4章,正しい文章。1052年（永承7年）が末法元年とされ、人々の不安を背景に浄土教が流行した。
本地垂迹説とは、仏が本来の姿であり、日本の神々は仏が人々を救うために仮の姿で現れたものとする考え方である。,◯,第4章,正しい文章。神仏習合が進む中で生まれた、日本独自の思想的枠組みである。
国風文化期の貴族の住宅は、白木造・檜皮葺の「寝殿造」と呼ばれ、板張りの床に畳などを置いて座る生活様式であった。,◯,第4章,正しい文章。開放的で日本の気候に合った日本風の建築様式である。
平安中期の書道では、唐風の書に代わって「和様」が発達し、小野道風・空海・橘逸勢の3人が「三跡」と呼ばれた。,×,第4章,間違った文章。三跡は、小野道風・藤原「佐理（さり）」・藤原「行成（ゆきなり）」の3人である。空海・橘逸勢は三筆（平安初期）。
仏師の定朝は、従来の一木造に代わって「寄木造」の手法を完成させ、平等院鳳凰堂の本尊である阿弥陀如来像を製作した。,◯,第4章,正しい文章。寄木造は、複数の木材を組み合わせるため、仏像の量産や大型化に適していた。
日本の風景や風俗を題材とした絵画を「唐絵」と呼び、屏風や障子などに描かれて寝殿造の屋内を彩った。,×,第4章,間違った文章。日本の風物を題材とした絵画は「大和絵（やまとえ）」と呼ぶ。唐絵は中国の故事や風景を描いたものである。
貴族女性の正装は、唐衣や裳をつけた「女房装束」であり、俗に「十二単」とも呼ばれる優美な服装であった。,◯,第4章,正しい文章。男性の正装である「束帯」などとともに、唐風を日本人向きに作り替えたものである。
貴族の成人式において、男性は「裳着（もぎ）」、女性は「元服（げんぷく）」の儀式をそれぞれ10〜15歳頃に行った。,×,第4章,間違った文章。男性が「元服」、女性が「裳着」である。
藤原道長の『御堂関白記』や藤原実資の『小右記』などの日記は、先例を子孫に伝えるための重要な資料となった。,◯,第4章,正しい文章。これらの日記は、当時の政務や行事の作法（有職故実）を知る貴重な記録である。
儀式書である源高明の『西宮記』や藤原公任の『北山抄』は、かな文字を主体とした和文で記されている。,×,第4章,間違った文章。日記や儀式書はほとんど「漢字」で書かれているが、文体は和風の変体漢文であった。
貴族の生活は陰陽道の影響を強く受け、天体現象や暦による吉凶を気にかけ、日柄によって行動が制限されることもあった。,◯,第4章,正しい文章。物忌（ものいみ）や方違（かたたがえ）など、日常生活の隅々まで陰陽道が浸透していた。
「御霊会」は、当初は早良親王などの政治的敗者の霊を慰めるために始まったが、のちに疫病を防ぐ祭礼へと変化した。,◯,第4章,正しい文章。祇園社の祭りなども、もとはこの御霊信仰から生まれたものである。
漆で文様を描き、金・銀などの金属粉を蒔きつける工芸技法を「螺鈿（らでん）」と呼ぶ。,×,第4章,間違った文章。この技法は「蒔絵（まきえ）」である。螺鈿は貝殻を埋め込む技法を指す。
貴族は特定の寺社への参詣以外で京を離れることは稀であったが、大和の長谷寺などは信仰を集めた参詣先の一つであった。,◯,第4章,正しい文章。摂関家などの上層貴族も、近郊の寺社にはしばしば足を運んだ。
紀貫之が著した『土佐日記』は、男性が書いた最初のかな日記として文学史上重要である。,◯,第4章,正しい文章。男性である貫之が女性に仮託して執筆したことで、かなによる内面描写の先駆けとなった。
貴族男性の通常服は「直衣（のうし）」や「狩衣（かりぎぬ）」であり、正装を簡略化したものであった。,◯,第4章,正しい文章。束帯に比べて動きやすく、私生活や気軽な外出に用いられた。
10世紀、政府は戸籍に記載された成人男性への課税を諦め、土地を「名」という単位に分けて負名に課税する体制へ転換した。,◯,第4章,正しい文章。これにより「人」中心の律令体制から「土地」中心の徴税体制へと大きく変化した。
任国に赴任して大きな権限と責任を持つ国司の最上席者は「受領」と呼ばれ、国家財政を支えるとともに自らも巨利を得た。,◯,第4章,正しい文章。実務を行わず、収入のみを受け取る国司は「遙任（ようにん）」と呼ばれた。
11世紀後半、受領が任国に派遣した「目代」は、現地の有力者が世襲的に任じられる「在庁官人」を指揮して政務を行った。,◯,第4章,正しい文章。受領自身が赴任しないケースが増え、現地の「留守所」での政治が一般化した。
開発領主が、不輸・不入の権を得るために土地を中央の権力者に寄進して成立した荘園を「官省符荘」と呼ぶ。,×,第4章,間違った文章。寄進によって成立したものは「寄進地系荘園」である。官省符荘は政府の公文書によって不輸を認められたものである。
寄進地系荘園において、実質的な支配権を持つ寄進者は「領家」と呼ばれ、その上の最上級の領主は「本家」と呼ばれた。,◯,第4章,正しい文章。寄進を受けた貴族や寺社が領家となり、さらに上位者に寄進された場合を本家と呼ぶ。
平将門は下総を根拠地に反乱を起こし、「新皇」を自称したが、源頼光らによって討たれた。,×,第4章,間違った文章。平将門を討ったのは、同じ東国の武士である「平貞盛」や「藤原秀郷」らである。
藤原純友は、瀬戸内海の海賊を率いて反乱を起こしたが、源経基らによって討伐された。,◯,第4章,正しい文章。将門の乱と同時期に起きたため、あわせて「承平・天慶の乱」と呼ばれる。
清和源氏の源頼信は、1028年に起きた平忠常の乱を鎮圧し、源氏が東国へ進出する足がかりを築いた。,◯,第4章,正しい文章。これ以降、源氏は東国武士団と主従関係を強めていく。
地方の武士団は、一族である「郎等」や、従者である「家子」を率いて互いに争い、勢力を拡大した。,×,第4章,間違った文章。一族は「家子（いえのこ）」、従者は「郎等（ろうとう）」である。名称が逆。
受領が私財を出して官職を得ることを「重任（じゅうにん）」、同じ官職に再任してもらうことを「成功（じょうごう）」という。,×,第4章,間違った文章。私財で官職を得るのが「成功」、再任が「重任」である。
「尾張国郡司百姓等解」は、受領の藤原元命による非法な官物の徴収などを31か条にわたって朝廷に訴えた文書である。,◯,第4章,正しい文章。この結果、藤原元命は受領の職を解任された。
藤原元命は、定例の利息（利率3割）に加えて、さらに12万束以上の正税の利息を不正に徴収（加徴）したとして告発された。,◯,第4章,正しい文章。史料には、定例の出挙（例挙）以外に多額の加徴を行ったことが記されている。
鹿子木荘の史料において、最初に土地を切り拓き、代々相伝してきた「開発領主」は藤原実政である。,×,第4章,間違った文章。開発領主は「沙弥寿妙（さみじゅみょう）」である。藤原実政は「領家」として仰がれた人物である。
開発領主の中原高方は、国衙の干渉を防ぐ権威を借りるために、藤原実政を「領家」として仰ぎ、年貢の一部を割き分けた。,◯,第4章,正しい文章。高方は実質的な支配権を維持しつつ、「預所職」として現地を管理した。
鹿子木荘では、領家（実政の末流）の力が衰えたため、国衙の乱妨を防ぐためにさらに上位の「本家」へと寄進が行われた。,◯,第4章,正しい文章。領家の得分200石を「高陽院内親王」に寄進したことが「本家の始め」とされる。
「尾張国郡司百姓等解」において、受領を訴えた主体は、現地の「郡司」と、この時代には公民を指す「百姓」たちであった。,◯,第4章,正しい文章。有力農民層と旧来の郡司層が協力して受領に抗議した事例である。
後三条天皇は、摂関家を外戚としない天皇として即位し、大江匡房などの学識ある人材を登用して親政を行った。,◯,第5章,正しい文章である。摂関政治を抑制し、天皇中心の政治を復活させた。
1069年に出された延久の荘園整理令では、整理の審査を地方の国司に全面的に委ねた。,×,第5章,間違った文章である。国司任せにせず、中央に記録所（記録荘園券契所）を設けて直接審査した。
延久の荘園整理令では、書類不備の荘園であっても摂関家の荘園であれば停止されることはなかった。,×,第5章,間違った文章である。整理令は摂関家の荘園も例外ではなく、厳格に審査・停止された。
荘園公領制が形成される中、国司は公領を郡・郷・保などの新たな単位に再編成した。,◯,第5章,正しい文章である。国司は支配下の豪族を郡司・郷司・保司に任命して徴税を請け負わせた。
国衙の行政機構において、実際に実務を行う在庁官人を指揮するために、国司は代官として目代を派遣した。,◯,第5章,正しい文章である。この仕組みにより、国司（受領）自身が赴任しない遥任も行われた。
耕地の請負人として権利を強めた有力農民は名主と呼ばれ、年貢・公事・夫役などを領主におさめた。,◯,第5章,正しい文章である。名主は、下人や作人などを使って「名」を耕作させた。
前九年合戦では、源頼義・義家父子が出羽の豪族安倍氏の助けを得て、陸奥の清原氏を滅ぼした。,×,第5章,間違った文章である。前九年合戦で戦った相手は陸奥の「安倍氏」であり、助けたのは出羽の「清原氏」である。
後三年合戦は、清原氏一族の内紛に源義家が介入したもので、この戦いを経て藤原清衡が奥州の覇権を握った。,◯,第5章,正しい文章である。この清衡がのちに平泉を拠点とする奥州藤原氏の祖となる。
1086年に白河天皇が堀河天皇に位を譲り、院庁を開いて政治の実権を握ったのが院政の始まりである。,◯,第5章,正しい文章である。天皇の後見役として上皇（院）が実権を握る政治形態が成立した。
白河上皇は院の警護のために「北面の武士」を組織し、源氏や平氏の武士を側近として登用した。,◯,第5章,正しい文章である。これが武士が中央政界で力を強める大きな要因となった。
院政期において、院庁から下される「院庁下文」や、院の命令を伝える「院宣」は、国政に対して効力を持たなかった。,×,第5章,間違った文章である。院庁下文や院宣は、従来の法や慣例を超えて国政一般に強い効力を持った。
院政を行う上皇は、熱心な仏教信仰から出家して法皇となり、六勝寺などの巨大な寺院を造営した。,◯,第5章,正しい文章である。白河・鳥羽・後白河の各院により、大規模な仏事が行われた。
院政の費用を捻出するため、成功などの売位・売官が行われたが、これによって行政機構は活性化し、律令制が再建された。,×,第5章,間違った文章である。成功や売位・売官により行政機構は「変質」し、律令制は形骸化していった。
『愚管抄』によると、延久の記録所が設置されたのは、宣旨や官符のない荘園が「一天四海の巨害」となっていたためである。,◯,第5章,正しい文章である。公的な文書を持たずに公田を横領する荘園を、国家の大きな害悪とみなした。
『愚管抄』の記述から、後三条天皇は、摂関家（宇治殿）の所領が諸国に満ちて国司（受領）の務めを妨げている状況を把握していたことがわかる。,◯,第5章,正しい文章である。摂関家領の増大によって、国司が公領を支配できなくなっている状況が背景にあった。
『中右記』によれば、白河法皇は「意に任せ、法に拘らず」人事（除目・叙位）を行ったとされ、その専制的な政治姿勢が記されている。,◯,第5章,正しい文章である。従来の法や慣習にとらわれない独裁的な権力行使（院政）の様子を表している。
『中右記』には、白河法皇が「堀河・鳥羽・崇徳」の幼主三代にわたって政権を握ったことが、「桓武天皇以来の例である」と絶賛されている。,×,第5章,間違った文章である。史料には「桓武より以来、絶えて例なし」とあり、前代未聞の異常な事態として記されている。
『中右記』は、白河法皇の政治について、賞罰は明確であったものの、近臣を過度に優遇したために社会の秩序（品秩）が乱れたと批判的に記している。,◯,第5章,正しい文章である。特定の近臣（寵臣）を重用し、身分制度の混乱を招いたことが指摘されている。
院近臣は、富裕な受領や后妃・乳母の一族などで構成され、上皇から荘園や収益の豊かな国を与えられた。,◯,第5章,正しい文章である。院近臣は院司として上皇に仕え、院政を支える側近となった。
知行国の制度は、貴族の俸禄支給が有名無実化したため、上級貴族に一国の収益を取得させる目的で生み出された。,◯,第5章,正しい文章である。知行国主は目代を派遣して国を支配し、経済的収益を確保した。
院政期の大寺院は、日吉神社の神木や春日神社の神輿を先頭に立てて朝廷に強訴を行った。,×,第5章,間違った文章である。正しくは「春日神社の神木（興福寺）」と「日吉神社の神輿（延暦寺）」である。
奥州藤原氏は、清衡・基衡・秀衡の3代にわたり、平泉を拠点として金や馬の富を背景に独自の文化を築いた。,◯,第5章,正しい文章である。中尊寺金色堂などの豪華な寺院が建立された。
源義家の死後、源氏が一族の内紛により衰退する一方で、院と結んで発展したのは伊勢平氏であった。,◯,第5章,正しい文章である。平正盛・忠盛らが院の信頼を得て台頭した。
平忠盛は、出雲の源義親を討った功績により、武士として初めて太政大臣に就任した。,×,第5章,間違った文章である。忠盛は殿上人となったが、太政大臣になったのはその子の清盛である。
1156年の保元の乱では、崇徳上皇と後白河天皇が皇位継承などをめぐって武力で争った。,◯,第5章,正しい文章である。崇徳上皇方は敗れ、讃岐に流された。
保元の乱において、平清盛と源義朝は、ともに崇徳上皇側に加わって戦った。,×,第5章,間違った文章である。清盛と義朝は、後白河天皇側の主力として勝利に貢献した。
1159年の平治の乱では、藤原信頼と結んだ源義朝が、平清盛らによって滅ぼされた。,◯,第5章,正しい文章である。この結果、源頼朝は伊豆に流され、平氏の優位が確立した。
保元・平治の乱を経て、貴族社会の内部抗争も武士の実力で解決されることが明らかになった。,◯,第5章,正しい文章である。これにより、武家の棟梁としての平氏の地位が急速に高まった。
平清盛は、娘の徳子を近衛天皇の中宮に入れ、その子の安徳天皇を即位させて外戚となった。,×,第5章,間違った文章である。正しくは「高倉天皇」の中宮である。
平氏政権は、一族を地頭に任命するなど武士の性格を持つ一方で、官職を独占する貴族的な性格も強かった。,◯,第5章,正しい文章である。このため、伝統的な貴族や他の武士層から反発を買った。
平清盛は、日宋貿易を推進するために、摂津の難波津を改築して宋の商人を招いた。,×,第5章,間違った文章である。改築された港は「大輪田泊（現在の神戸市）」である。
日宋貿易において、日本からは金・銀・硫黄などが輸出され、宋からは宋銭や香料・薬品などが輸入された。,◯,第5章,正しい文章である。宋銭は日本の貨幣経済に大きな影響を与えた。
後白河上皇は、当時の流行歌謡である催馬楽を学び、その歌詞を集めて『梁塵秘抄』を編纂した。,×,第5章,間違った文章である。学んだのは催馬楽ではなく、民間の流行歌謡である「今様」である。
『今昔物語集』は、インド・中国・日本の説話を収録しており、武士や庶民の姿も活き活きと描かれている。,◯,第5章,正しい文章である。当時の社会を知る貴重な説話集である。
『大鏡』や『今鏡』は、過去の歴史を批判的・客観的に振り返るための軍記物語として著された。,×,第5章,間違った文章である。これらは軍記物語ではなく「歴史物語」である。
院政期の阿弥陀堂建築の代表例には、豊後の富貴寺大堂や陸奥の白水阿弥陀堂がある。,◯,第5章,正しい文章である。地方豪族による浄土教信仰の広がりを示している。
厳島神社に伝わる『平家納経』は、平氏の一門が栄華を極めた当時の貴族的な文化を象徴している。,◯,第5章,正しい文章である。装飾経の最高傑作とされる。
絵巻物『伴大納言絵巻』は、源平の合戦の様子をドラマチックに描いた軍記物語の傑作である。,×,第5章,間違った文章である。平安時代初期の政治事件（応天門の変）を取材したものである。
『信貴山縁起絵巻』は、聖の生き方や風景・人物をたくみに描き、当時の庶民の生活をうかがい知ることができる。,◯,第5章,正しい文章である。躍動感あふれる描写が特徴である。
『鳥獣人物戯画』は、貴族の華やかな生活を批判するために、実在の貴族を動物の姿で皮肉った絵巻物である。,×,第5章,間違った文章である。動物を擬人化して描いたものであり、特定の個人を皮肉ったという明確な証拠はない。
1177年の鹿ヶ谷の陰謀では、藤原成親や僧の俊寛らが平氏打倒を計画したが失敗し、処罰された。,◯,第6章,正しい文章である。この事件後、平清盛と後白河法皇の対立は決定的となった。
平清盛は、後白河法皇を幽閉して国家機構を手中におさめ、娘徳子の生んだ子を安徳天皇として即位させた。,◯,第6章,正しい文章である。これにより平氏の専制政治に対する反発がさらに高まった。
以仁王は、源頼政とともに平氏打倒の兵をあげ、諸国の武士に挙兵を呼びかける命令（令旨）を伝えた。,◯,第6章,正しい文章である。これが全国的な内乱（治承・寿永の乱）のきっかけとなった。
平氏は当初、福原（神戸市）への遷都を強行したが、貴族や大寺院の強い反対を受け、半年で京都に都を戻した。,◯,第6章,正しい文章である。福原は日宋貿易の拠点であったが、遷都は猛反発を招いた。
1183年、源頼朝は北陸で平氏を破り、安徳天皇を奉じて西国へ逃れる平氏を追って入京した。,×,第6章,間違った文章である。平氏を破って入京したのは源頼朝ではなく、木曽の「源義仲」である。
源頼朝は、壇の浦で平氏を滅ぼしたあと、弟の源義経との対立を深め、義経追討の宣旨を朝廷から得た。,◯,第6章,正しい文章である。この追討を名目に守護・地頭の設置を認めさせた。
1183年の寿永二年十月宣旨により、源頼朝は後白河法皇から東国（東海・東山道）の支配権を認められた。,◯,第6章,正しい文章である。これにより幕府の東国支配が公認された。
1185年に設置された守護は、荘園や公領ごとに配置され、年貢の徴収や土地の管理を主な任務とした。,×,第6章,間違った文章である。それは「地頭」の任務である。守護は各国に1人置かれ、軍事・警察を担った。
鎌倉幕府の中央機関のうち、政所は一般政務や財政事務を、問注所は裁判事務を担当した。,◯,第6章,正しい文章である。侍所は御家人の統制を受け持った。
守護の権限である「大犯三カ条」には、謀叛人の逮捕や殺害人の逮捕、夜討・強盗の検断などが含まれる。,◯,第6章,正しい文章である。これらは守護の警察権の核心であった。
源頼朝は、1192年に後白河法皇が死去したあと、念願であった右近衛大将に初めて任命された。,×,第6章,間違った文章である。1192年に任命されたのは「征夷大将軍」である。右近衛大将にはそれ以前（1190年）に任じられている。
将軍が御家人の先祖伝来の所領支配を保障することを「本領安堵」、新たに所領を与えることを「新恩給与」という。,◯,第6章,正しい文章である。これが「御恩」の具体的内容であった。
御家人が将軍に対して果たす「奉公」には、軍役のほかに、京都を警護する鎌倉番役などが含まれる。,×,第6章,間違った文章である。京都を警護するのは「京都大番役」である。鎌倉を警護するのが「鎌倉番役」である。
鎌倉幕府は、土地の給与を通じて主従が結ばれる封建制度に基づいた、日本初の武家政権である。,◯,第6章,正しい文章である。国家的制度として守護・地頭が機能した。
鎌倉時代は、幕府が全国を一元的に支配しており、朝廷や荘園領主の政治的・経済的実権は消滅していた。,×,第6章,間違った文章である。公家と武家の「二元的支配」がこの時期の特徴であり、朝廷の力も強く残っていた。
幕府の経済的基盤は、将軍自身が知行国主となった「関東知行国」や、大量の荘園である「関東御領」であった。,◯,第6章,正しい文章である。平家没官領なども関東御領に含まれた。
幕府は、年貢を納入しない地頭を罰するなど、荘園・公領の維持を助ける側面も持っていた。,◯,第6章,正しい文章である。朝廷と幕府は支配者として共通の利害を持つ面もあった。
鎌倉時代を通じて、守護や地頭と国司・荘園領主との間では紛争が絶えず、徐々に幕府の現地支配力が強まった。,◯,第6章,正しい文章である。この対立が、のちの幕府権力の拡大につながる。
1189年、源頼朝は自分を裏切った弟の義経をかくまったとして、平泉の奥州藤原氏を滅ぼした。,◯,第6章,正しい文章である。これにより東北地方も幕府の支配下に入った。
鎌倉幕府の中央機関で実務を担ったのは、地方出身の荒々しい武士たちばかりであった。,×,第6章,間違った文章である。京都から招いた「下級貴族（文官）」たちが事務・裁判の実務を補佐した。
地頭は原則として各国に1人ずつ任命され、国内の御家人を指揮する軍事指揮官としての役割を果たした。,×,第6章,間違った文章である。それは「守護」の説明である。地頭は個々の所領（荘園・公領）に置かれた。
鎌倉時代には、幕府に属さず、朝廷や荘園領主に仕える武士も多く存在していた。,◯,第6章,正しい文章である。すべての武士が幕府の御家人だったわけではない。
北条時政は、頼朝の死後に将軍頼家を廃し、実朝を立てて幕府の実権を握った。,◯,第6章,正しい文章である。これが北条氏による執権政治の始まりとなった。
北条義時は、和田義盛を滅ぼしたあと、政所と問注所の別当を兼ねて執権の地位を固めた。,×,第6章,間違った文章である。兼ねたのは政所と「侍所」の別当である。
後鳥羽上皇は、西面の武士を新設するなど軍事力を強化し、院政を通じて朝廷の勢力挽回を図った。,◯,第6章,正しい文章である。これがのちの承久の乱の背景となった。
承久の乱の際、北条政子の呼びかけに応じた東国武士の多くは、上皇側に味方して幕府を攻撃した。,×,第6章,間違った文章である。大多数の東国武士は政子の訴えに応じ、幕府側に結集した。
承久の乱後、幕府は京都守護を廃止し、新たに六波羅探題を置いて朝廷の監視や西国の統轄に当たらせた。,◯,第6章,正しい文章である。これにより幕府の朝廷に対する優位が決定した。
承久の乱で没収された上皇方の所領3000余カ所には、新たに地頭が任命された。,◯,第6章,正しい文章である。これにより幕府の力は畿内・西国にも強く及ぶようになった。
北条泰時は、執権を補佐する役職として引付衆を置き、北条氏一門の有力者をこれに当てた。,×,第6章,間違った文章である。泰時が補佐として置いたのは「連署」である。
泰時が設置した評定衆は、執権・連署とともに合議制に基づいて幕府の政治や裁判を担当した。,◯,第6章,正しい文章である。独裁を避け、有力御家人の意向を反映させる仕組みであった。
1232年に制定された御成敗式目は、公家法や本所法を完全に廃止し、全国を一律に支配するための法典であった。,×,第6章,間違った文章である。幕府の勢力範囲を対象としており、公家法や本所法も並存していた。
御成敗式目は、頼朝以来の先例や武士社会の慣習（道理）に基づき、裁判の公平な基準を示したものである。,◯,第6章,正しい文章である。武家独自の最初の整った法典とされる。
北条時頼は、所領に関する訴訟を専門に担当させるため、評定の下に新たに引付を設けた。,◯,第6章,正しい文章である。裁判の迅速化と公正化を図った。
1247年の宝治合戦において、北条時頼は有力御家人の三浦泰村一族を滅ぼし、北条氏の地位を不動のものとした。,◯,第6章,正しい文章である。これにより北条氏の独裁的傾向が強まった。
北条時頼の時代、藤原将軍に代わって、後嵯峨上皇の皇子である宗尊親王が初めて皇族将軍として迎えられた。,◯,第6章,正しい文章である。以後、皇族将軍が4代続くが、実権はなかった。
武士の館の周辺には、領主や国衙への年貢が免除された直営地である「名（みょう）」が設けられていた。,×,第6章,間違った文章である。免税の直営地は「佃（つくだ）」や「門田・園地」などと呼ばれる。
武士の家族形態では、一族の子弟・子女に所領を分け与える一子相伝が原則であった。,×,第6章,間違った文章である。鎌倉時代は「分割相続」が原則であった。
惣領制のもとでは、一族の代表である惣領が、庶子を率いて軍役や年貢納入の責任を負った。,◯,第6章,正しい文章である。幕府との関係も惣領を通じて結ばれていた。
鎌倉武士は武芸の訓練として、流鏑馬・笠懸・犬追物などの「騎射三物」を重視した。,◯,第6章,正しい文章である。これらは実戦に備えた重要な訓練であった。
武士の日常生活から生まれた道徳は「弓馬の道」などと呼ばれ、のちの武士道の起源となった。,◯,第6章,正しい文章である。恥を知る態度や一門の名誉を尊ぶ精神が強調された。
地頭請所とは、荘園領主が現地管理をいっさい地頭に任せ、地頭に一定の年貢納入を請け負わせる契約である。,◯,第6章,正しい文章である。領主が紛争を避けるために結ぶことが多かった。
下地中分とは、地頭が荘園領主の支配を完全に排除し、所領のすべてを自分の直轄地とすることである。,×,第6章,間違った文章である。土地（下地）を領主と地頭で「半分に分ける（中分）」ことである。
鎌倉時代の武家法は、幕府の勢力拡大に伴い、公家法や本所法の対象となる人々にも影響を及ぼすようになった。,◯,第6章,正しい文章である。公平な裁判として信頼を得ていたため、適用範囲が広がった。
北条時頼は、比叡山延暦寺に対抗するため、鎌倉に禅宗の本格的寺院である建長寺を造営した。,×,第6章,間違った文章である。比叡山に対抗するためではなく、鎌倉を武家の都として整え、禅宗を保護するためである。
『御成敗式目』の第一条では、守護の任務として「大犯三カ条」や夜討・強盗などの検断が定められている。,◯,第6章,正しい文章である。源頼朝以来の先例が明文化された。
『御成敗式目』によれば、年貢を抑留する地頭がいた場合、本所（領主）の訴えがあれば地頭は監査（結解）を受けなければならない。,◯,第6章,正しい文章である。地頭の不正に対する領主の権利を一定程度認めたものである。
『御成敗式目』では、所領を実際に支配（知行）している期間が10年を過ぎれば、その権利を認め、改替できないと定めた。,×,第6章,間違った文章である。期間は「10年」ではなく「20年」である。これを「廿ケ年知行の法」という。
北条泰時は、式目制定の趣旨として、京都の律令（公家法）を全面的に廃止・改正することを目的としていると記している。,×,第6章,間違った文章である。泰時は、律令を改めるものではなく、あくまで武士社会の「道理」を記したものだと述べている。
