question,answer,chapter,explanation
古代日本においては、儒教や仏教などの外来思想を完全に排除することによって神道的な神観念が確立された。,×,1 共通テストの過去問,日本の神観念や思想は、大陸から渡来した儒教や仏教を受容し、混淆・習合（神仏習合など）しながら形成されていった。
聖武天皇の時代の仏教は、阿弥陀仏の他力救済によって民衆の個人的救済を図ることを主たる目的としていた。,×,1 共通テストの過去問,奈良時代（聖武天皇）の仏教は、国分寺の建立や東大寺の大仏造立にみられるように、国家の安泰や災厄除去を願う「鎮護国家」の仏教であった（民衆の他力救済・極楽往生を説くのは平安末期〜鎌倉時代の浄土教）。
唐で密教を学んだ空海は、真言宗を開き、山岳修行などを通じて生きているこの身のまま仏になるという「即身成仏」を唱えた。,〇,1 共通テストの過去問,平安初期の真言宗の祖・空海の密教思想に関する説明として正しい。
源信は『往生要集』を著し、口称念仏などによって穢れた現実世界（穢土）を離れ、極楽浄土に往生することを説いた。,〇,1 共通テストの過去問,平安中期の浄土教思想家・源信の思想説明として正しい。
石田梅岩は、武士が支配する社会体制そのものを批判し、儒教や仏教はその支配を不当に正当化していると攻撃した。,×,1 共通テストの過去問,石田梅岩（心学・石門心学）は幕藩体制や身分制度を批判・否定したわけではなく、与えられた身分に応じた家業に励むことを肯定した。
石田梅岩は、士農工商の身分の違いはあるものの、それぞれが家業に勤しみ社会に貢献しているという意味で、町人の営利活動も武士の勤務と同様に尊いと主張した。,〇,1 共通テストの過去問,石田梅岩による町人の商行為・営利の倫理的肯定（心学）に関する説明として正しい。
石田梅岩は商業において、自らの利益のみを追求するのではなく、相手の利益も考慮した公正な売買（「二重の利」の追求）を行うべきだと説いた。,〇,1 共通テストの過去問,石田梅岩の商業倫理の説明として正しい。
横井小楠は幕末の思想家であり、尭・舜の理想政治を仰ぎつつ、「公共の天理」に基づいた平和的な開国や国際関係の構築、世界の紛争解決を目指した。,〇,1 共通テストの過去問,幕末の熊本藩士・横井小楠の思想（『沼山対話』等にみられる「公共の天理」に基づく開国・平和論）として正しい。
小日本主義を掲げた石橋湛山は、軍備の拡張や植民地の拡大を目指す日本のあり方を「大日本主義」として批判し、領土拡張を放棄して経済的発展と平和を追求すべきだと主張した。,〇,1 共通テストの過去問,大正・昭和期のジャーナリスト・政治家である石橋湛山の「小日本主義」の説明として正しい。
丸山真男は、日本人が明治維新以降すでに主体的な近代的自我を完璧に確立していたと評価した。,×,1 共通テストの過去問,丸山真男は（『超国家主義の論理と心理』等で）、日本において近代的な自律的個人・無責任体系の克服が不十分であった（主体性の欠如）と批判的に分析した。
幸徳秋水は、日露戦争に際して平民社を結び、社会主義・無政府主義の立場から非戦論を唱えた。,〇,1 共通テストの過去問,明治期の幸徳秋水の非戦論に関する説明として正しい。
与謝野晶子は、日露戦争に出征した弟を思って詩「君死にたまふことなかれ」を詠み、国家主義的な命の軽視に疑問を投げかけた。,〇,1 共通テストの過去問,与謝野晶子の詩とその思想的背景に関する説明として正しい。
カルヴァンの思想における「職業召命観」は、世俗の職業を神から与えられた神聖な天職・使命とみなし、新興の商工業者層に支持されて禁欲的労働の倫理を生み出した。,〇,1 共通テストの過去問,宗教改革者カルヴァンの職業召命観およびマックス・ウェーバーが論じた資本主義精神との関係に関する説明として正しい。
マックス・ウェーバーは、対抗宗教改革で設立されたイエズス会の厳格な組織的規律が、近代ヨーロッパの資本主義を生み出す主因となったと論じた。,×,1 共通テストの過去問,ウェーバー（『プロテスタンティズムの倫理と資本主義の精神』）が資本主義精神の源泉として論じたのは、カルヴァン派（プロテスタント）の世俗的禁欲や職業召命観であり、カトリックのイエズス会ではない。
カントは『判断力批判』において、美の判断（趣味判断）には客観的な概念や概念的法則は存在しないものの、他者の視点を考慮し得る「共通感覚（センスス・コミューニス）」に基づいた普遍妥当性が要求されると論じた。,〇,1 共通テストの過去問,イマヌエル・カントの美学（趣味判断・共通感覚）に関する説明として正しい。
デイヴィッド・ヒューマニズムの文脈や美学論においてヒュームは、道徳や良識についての観念が変化したとしても、過去の作品で不道徳な行為が非難されず肯定的に描かれていることは、作品自体の美や価値を損なう欠点となると論じた。,〇,1 共通テストの過去問,18世紀イギリスの哲学者ヒューム「趣味の基準について」における、道徳的欠陥と作品価値（共通の趣味基準）に関する説明として正しい。
ジャン＝ジャック・ルソーは『人間不平等起源論』において、人間が私有財産制（土地の所有）や他者からの承認・評価（自負心・名誉欲）をもつに至ったことが、文明社会における不平等と道徳的没落の始まりであると論じた。,〇,1 共通テストの過去問,ルソーの社会哲学・不平等起源論の説明として正しい。
ニーチェは、強者や生命力に対する弱者の嫉妬や怨恨の感情（ルサンチマン）が、価値の逆転を生み出し、キリスト教的道徳や道徳的価値観の根底にあると批判した。,〇,1 共通テストの過去問,ニーチェ『道徳の系譜学』等におけるルサンチマン（弱者の怨恨）批判の説明として正しい。
J.S.ミルは『功利主義論』において、快楽には量的な違いだけでなく質的な高低（精神的快楽と感官的快楽）が存在し、「満足した豚よりも不満足な人間であるほうがよい」と主張した。,〇,1 共通テストの過去問,J.S.ミルの質的功利主義の説明として正しい。
J.S.ミルは『自由論』において、他者に対する害（他者加害）を及ぼさない限り、個人の行動や判断の自由（自己決定）は国家や社会であっても侵害してはならないという「他者危害の原則」を提唱した。,〇,1 共通テストの過去問,J.S.ミルの『自由論』における原理説明として正しい。
J.S.ミルは、民主主義社会における「多数者の専制」や世論の圧力が個人の多様性や個性を抑圧する危険性を警告し、言論の自由や多様な議論の重要性を説いた。,〇,1 共通テストの過去問,J.S.ミルの言論・思想の自由および多数者の専制批判に関する説明として正しい。
ヴィクトール・フランクルは、ナチスの強制収容所での体験に基づく著書『夜と霧』などで、どんな過酷な状況であっても人には「人生から何が期待されているか」を問い、生きる意味を見出す自由があると説いた。,〇,1 共通テストの過去問,オーストリアの精神医学者フランクルの実存分析・ロゴセラピーの説明として正しい。
リヒャルト・フォン・ヴァイツゼッカー（西ドイツ大統領）は1985年の演説で、「過去に目を閉ざす者は結局のところ現在にも盲目になる」と述べ、過去の歴史的罪責に向き合い記憶し続けることの重要性を訴えた。,〇,1 共通テストの過去問,ヴァイツゼッカー大統領の歴史認識・平和演説に関する説明として正しい。
マザー・テレサは、インドのコルカタで「神の愛の宣教者会」を設立し、死に直面した貧しい人々や捨てられた人々のために「死を待つ人の家」を開設して奉仕を行った。,〇,1 共通テストの過去問,マザー・テレサの貧困・人道支援活動の説明として正しい。
心理学者ピアジェは、子どもが自己中心的な段階から、他者の視点や多様な観点を理解できるようになる発達プロセスを「脱中心化」と呼んだ。,〇,1 共通テストの過去問,ピアジェの認知発達理論における「脱中心化」の説明として正しい。
ハヴィガーストは、人間が生涯の各発達段階で達成すべき課題を「発達課題」として整理し、青年期の課題として社会的責任の自覚や職業の選択などを挙げた。,〇,1 共通テストの過去問,ハヴィガーストの発達課題理論の説明として正しい。
クーリーは、他者が自分をどう見ているかという鏡を通して自己の概念が形成されるプロセスを「鏡に映った自己（鏡裏自己）」と呼んだ。,〇,1 共通テストの過去問,アメリカの社会学者クーリーの自己形成理論の説明として正しい。
欲求が妨げられたときに生じる精神的な緊張状態や不満の衝動を「フラストレーション（欲求不満）」と呼び、それに対して防衛機制が働くことがある。,〇,1 共通テストの過去問,心理学におけるフラストレーション（欲求不満）の概念説明として正しい。
自らの受け入れがたい感情や欲求を他人が持っていると思い込む心理的防衛機制を「同一視（同一化）」と呼ぶ。,×,1 共通テストの過去問,記述の内容は「投映（投影）」の説明である。「同一視」は、他者の優れた特性や立場を自分と重ね合わせて満足感を得る防衛機制である。
ハイデガーは『存在と時間』において、人間を世界の中に投げ込まれ、他者や道具と関わりつつ自らのあり方を気遣う「世界内存在（現存在）」として捉えた。,〇,1 共通テストの過去問,ドイツの実存哲学の代表者ハイデガーの人間観の説明として正しい。
ハイデガーは、自らの死の可能性に向き合わず、世俗的な日常性や平均性に埋没して主体性を失った人間のあり方を「世人（ダス・マン）」と呼んだ。,〇,1 共通テストの過去問,ハイデガーにおける「世人（ダス・マン／非本来的な生き方）」の説明として正しい。
サルトルは、「実存は本質に先立つ」と主張し、人間は自らの自由な選択と行動によって自らを作り上げる存在であり、その自由に伴う責任を全面的に引き受けなければならないと説いた。,〇,1 共通テストの過去問,サルトル（フランスの無神論的実存主義）の基本思想の説明として正しい。
イスラームにおいては、ムハンマドが啓示を受ける以前のアラビア社会の宗教的伝統を遵守して暮らすように厳しく命じられている。,×,1 共通テストの過去問,ムハンマドが啓示を受ける以前のアラビア社会の風習や信仰（無明時代：ジャーヒリーヤ）を脱し、唯一神アッラーの啓示（クルアーン）に従うことが求められる。
ヒンドゥー教では、バラモン教で形成された身分制度は否定され、全ての人を平等とみなし、宗教的義務を果たすことが要求された。,×,1 共通テストの過去問,ヒンドゥー教はバラモン教の流れを汲んでおり、ヴァルナ（身分制度）やヴァルナ・ドゥルマ（身分に応じた義務）を前提としている。カースト制（身分制度）を否定したのは仏教やジャイナ教である。
仏教の在家信者には、不妄語・不偸盗などの五戒が行為規範として課せられていたが、出家信者にはさらに多くの戒律が課せられていた。,〇,1 共通テストの過去問,正しい。在家信者には五戒（不殺生・不偸盗・不邪淫・不妄語・不飲酒）が課され、出家信者（僧侶）にはさらに厳しい多数の戒律（具足戒など）が課された。
ユダヤ教の十戒においては、唯一神ヤハウェ以外の神々を崇拝してはならないことや救世主（メシア）を待望すべきことなどが定められている。,×,1 共通テストの過去問,モーセの十戒には「唯一神以外の神を崇拝してはならない（他神崇拝の禁止）」は含まれるが、「救世主（メシア）を待望すべきこと」は定められていない。
パリサイ（ファリサイ）派は、律法によって人々の生活を厳格に規定しようとする態度を批判し、ユダヤ教徒としてより柔軟な生き方を求めた。,×,1 共通テストの過去問,パリサイ派は律法の厳格な遵守（律法主義）を主張したグループである。律法主義の形式化や非寛容さを批判したのはイエスである。
アリストテレスは、倫理的徳に基づいた政治的生活を送ることが人間にとって最も望ましい生き方であり、最高の幸福をもたらすと考えた。,×,1 共通テストの過去問,アリストテレスは、政治的生活（倫理的徳）も重視したが、人間に最高の幸福（エウダイモニア）をもたらす最も望ましい生き方は、理性を純粋に働かせる観照的（テオーリア的）生活（知性的徳）であるとした。
ジャイナ教の信者はその多くが、不殺生の戒めを遵守することができる農業従事者として生活していた。,×,1 共通テストの過去問,ジャイナ教は徹底した不殺生（アヒンサー）を貫くため、土中の虫などを殺してしまう可能性がある農業を避け、多くは商業（商人）に従事した。
老子は、自然に身を委ね、村落共同体のような小さな国家において素朴で質素な生活に満足する生き方を理想とした。,〇,1 共通テストの過去問,正しい。老子は「無為自然」を説き、小規模で素朴な共同体を理想とする「小国寡民」を唱えた。
イエスは、「敵を愛し、迫害する者のために祈りなさい」と述べ、隣人への愛が自分と共に生きている同胞に限定されてはならないとした。,〇,1 共通テストの過去問,正しい。イエスはユダヤ教の律法主義や同胞愛にとどまらず、すべての人（敵をも含む）に対するアガペー（無償の愛・隣人愛）を説いた。
墨家は、広く他者を愛して互いに利益をもたらし合うべきだとし、人々が平和のうちに共存する社会を理想とした。,〇,1 共通テストの過去問,正しい。墨子は、偏りなく平等に愛し合う「兼愛」と、互いに利益をもたらし合う「交利」、不侵略を唱える「非攻」などを説いた。
ブッダは、自らが所有するアートマンに対する執着を捨て、他者のアートマンを尊重することで、他者と共に生きることができると説いた。,×,1 共通テストの過去問,ブッダは、固定不変の自己（アートマン）が存在するという執着を捨てる「無我」を説いた（アートマンの存在自体を認めない／否定する）。
ブッダは、この世のあらゆる生き物は絶えず変化してとどまることがないため、それらの生涯は苦とも楽とも断定できないと説いた。,×,1 共通テストの過去問,ブッダは、すべてのものは変化する（諸行無常）ため、それに執着することによって生のあり方は本質的に「苦（一切皆苦）」になると説いた。
パウロは、十字架上でのイエスの死を、人間の罪のためのいけにえとして解釈し、これによって人間の罪が贖われたと考えた。,〇,1 共通テストの過去問,正しい。パウロはイエスの死を「贖罪（贖い）」として捉え、イエスへの信仰によってのみ人は義とされる（信仰義認）と説いた。
人間は教育によって矯正し得ない欲望を生まれつき持つとする荀子は、孟子が学習などにより後天的に獲得されるものを、人の生得的な性質だと勘違いしているとして批判している。,×,1 共通テストの過去問,荀子は人間の本性（性）を悪（欲望のままに動くこと）としたが、後天的な学習や礼義による矯正・教化（偽：作為）が可能であると考えた（教育で矯正できないとした点が誤り）。
人間が生まれつき持つ性質は欲望であり、生得的な善を備えてはいないと考える荀子は、性善説を唱える孟子を批判し、礼義は学びや取り組みによって後天的に習得し得るものであるとしている。,〇,1 共通テストの過去問,正しい。荀子は「性悪説」を唱え、本性（性）は悪であるが、聖人の作った礼義や学問という人為（偽）によって後天的に善にすることができると主張した。
人間における善を後天的な矯正の産物であるとする荀子は、孟子が善を学問によって獲得できるとすることを批判し、そのようにして獲得されるものは偽物にすぎないから不要だと述べている。,×,1 共通テストの過去問,荀子は後天的な工夫や作為（偽）を肯定的に評価しており、学問や礼義による矯正は必要かつ不可欠であると考えている（不要とした点が誤り）。
人間の本性は邪悪であり、善を身に付けることはできないと考える荀子は、人は学びを通じて礼義を習得すると考える孟子の説を、性を理解していない虚偽だと批判している。,×,1 共通テストの過去問,荀子は人間の本性を悪としつつも、善を身に付けることは可能であると主張した。また、孟子は「生まれつき善を備えている（性善説）」と主張したのであり、学びによって初めて善を習得すると言ったのではない。
ソフィストは人間の欲求（自然・ピューシス）を重視し、これが社会的な制度・法（ノモス）によって抑圧されていると考えた。,〇,1 共通テストの過去問,正しい。ソフィスト（カリクレスなど）は、自然（ピューシス）の欲求や強者の権利を重視し、人為的な法や規範（ノモス）は弱者が自己を防衛するために作った制約にすぎないとみなした。
ストア派の思想（キケロ等に影響を与えた思想）は、人間の理性を共通の基盤とし、時代や場所を超えて通用する自然法思想の源流となった。,〇,1 共通テストの過去問,正しい。ストア派は「自然に従って生きる」ことを説き、全人類に通底する普遍的な理性（ロゴス）に基づく自然法思想の発展に大きな影響を与えた。
孟子は、王の権威を相対化した上で、武力によって民衆を支配しようとする覇者たちの行為を否定するために、王道政治を求めた。,〇,1 共通テストの過去問,正しい。孟子は徳によって政治を行う「王道政治」を掲げ、武力・権力によって支配する「覇道」を批判した（易姓革命思想にも繋がる）。
プロタゴラスは、どんな事柄についてであっても、相互に対立するような二つの言論を成り立たせることができるとした。,〇,1 共通テストの過去問,正しい。プロタゴラスは「人間は万物の尺度である」と述べ、客観的・絶対的な真理を否定して相対主義をとったため、どんな事柄にも対立する言論が存在すると考えた。
荘子は、善悪や是非と言われるものは、立場が変われば、その価値が反転するようなものにすぎないと考えた。,〇,1 共通テストの過去問,正しい。荘子は、人為的な善悪や是非の差別を超克し、万物を等しいものとして見る「万物齊同」を説いた。
プラトンは、感覚を通じて得られた事柄をそのまま受け入れる態度を批判し、魂を向け変えて事物の真の姿を探求するべきだとした。,〇,1 共通テストの過去問,正しい。プラトンは感覚世界（洞窟の影）にとらわれず、魂の向け変え（洞窟の比喩）によって普遍的な「イデア」を直観・探求すべきだと主張した。
最澄は、法華経に基づき、成仏できる人とできない人を、悟りの能力により区別することを重視し、前者のための学問・修行の制度を定めた。,×,1 共通テストの過去問,最澄は法華一乗の立場に立ち、すべての人が成仏できる（悉有仏性）と主張した。能力によって成仏の可否を分ける三乗一乗論争で相宗の徳一と対立した。
空也は、諸国を巡り、庶民に阿弥陀仏信仰を説くとともに、道を拓き、井戸を掘り、遺棄された死者を火葬するなど、人々のために活動した。,〇,1 共通テストの過去問,正しい。空也は「市聖（いちのひじり）」と呼ばれ、庶民への浄土教の普及とともに社会事業（道路整備や井戸掘り、死者の供養など）に尽力した。
『古事記』によれば、イザナキとイザナミは日本の国土を生むに当たって、より上位の神の意向を問うたが、その命令に反発して従わなかった。,×,1 共通テストの過去問,イザナキとイザナミは天つ神（天津神）の命令（太占による占いの結果など）に従って国生みを行った（反発して従わなかったわけではない）。
日本の神話における「天つ神」は、最上位の人格神であるため、全てを自分自身の判断で決定した。,×,1 共通テストの過去問,日本の天つ神（高皇産霊神や天照大神など）は、合議（八百万の神々の相談・決議）によって物事を決定する性質が強い。
より上位の神に奉仕し、その神意を問うアマテラスを、和辻哲郎は「祀るとともに祀られる神」と規定し、その尊貴さを否定した。,×,1 共通テストの過去問,和辻哲郎はアマテラスを「祀るとともに祀られる神」と規定したが、これは日本の絶対者・権威の二重構造や尊貴さの根拠を説明するものであり、尊貴さを否定したのではない。
日本神話に登場するスサノヲは、アマテラスに心の純粋さを問われ、自分に清き明き心があるのを示すことに成功した。,〇,1 共通テストの過去問,正しい。スサノヲはアマテラスに対して誓約（うけい）を行い、自らの「清き明き心（清明心）」を証明した。
一遍は、南無阿弥陀仏と一声唱えるだけで往生が決定すると説き、相手に信じる気持ち（信心）があるかないかにかかわらず名号札を配った。,〇,1 共通テストの過去問,正しい。時宗の開祖・一遍は、「誓願寺の示現」に基づき、信・不信や清・不浄を問わず、ただ念仏の札（踊り念仏・名号札）を配る「遊行」を行った。
伊藤仁斎は、人間関係において外面的な礼儀を整えることこそが「仁」の本質であると考えた。,×,1 共通テストの過去問,仁斎は日常の人間関係における真実の心（誠）や温かい思いやり（愛）を重視した。外面的な礼儀の規律化を重視したのは荀子や荻生徂徠などである。
伊藤仁斎は、日常の間柄における思いやりの心（我よく人を愛すれば、人またよく我を愛す）を「仁」と説いた。,〇,1 共通テストの過去問,正しい。伊藤仁斎（古義学）は『童子問』等において、日常の愛や思いやりとしての「仁」を説いた。
吉田松陰は、「誠」の思想を掲げ、獄中でも人としての道（仁義）を学ぶために『孟子』の講義を行った。,〇,1 共通テストの過去問,正しい。吉田松陰は至誠を重んじ、野山獄の中でも囚人たちとともに『孟子』を読み合い（講孟余話）、志士としての道を説いた。
明治時代の明六社に参加した森有礼は、一夫多妻制を批判し、夫婦平等の権利と義務に基づく近代的な婚姻関係を主張した。,〇,1 共通テストの過去問,正しい。森有礼は『明六雑誌』において「妻妾論」を発表し、一夫多妻・妾制を批判して近代的な夫婦平等の契約結婚を主張した。
明治時代の明六社に参加した西村茂樹は、急速な西洋化に対して、日本の伝統的な儒学に根ざした国民道徳論（『日本道徳論』）を主張した。,〇,1 共通テストの過去問,正しい。西村茂樹は『日本道徳論』を著し、西洋の知徳を取り入れつつも日本の伝統的な東洋倫理（儒教）に基づく国民道徳の確立を説いた。
西田幾多郎は、主観と客観が分かれる前の「純粋経験」を出発点とし、のちにそれを包み込む絶対意志の場所としての「場所の論理」を展開した。,〇,1 共通テストの過去問,正しい。『善の研究』で「主客未分」の純粋経験を唱えた西田は、後にその成立基盤として「場所」や「絶対矛盾的自己同一」の論理へと深めた。
三木清は『読書と人生』において、真の読書とは著者との対話であり、問が答を生み、答が更に新たな問を生んでいく無限のプロセスであると述べた。,〇,1 共通テストの過去問,正しい。三木清は読書を受動的な受容ではなく、主体的な思索と対話（問いと答の連続）として捉えた。
マキャヴェリは、政治を宗教や道徳から切り離し、国家の維持のためには非道徳的な手段をとることも辞さない権術政治（君主論）を唱えた。,〇,1 共通テストの過去問,正しい。マキャヴェリは近代的政治学の祖とされ、道徳や宗教から政治を独立させ、実利的な権力の維持・統治を論じた。
ペトラルカは、『デカメロン』を著して人間的な欲望や感情を生き生きと描いた。,×,1 共通テストの過去問,『デカメロン』を著したのはボッカチオである。ペトラルカは叙情詩集などを著し、人文主義（ヒューマニズム）の父と呼ばれる。
アダム・スミスは、個人の私益追及（自由な経済活動）は「見えざる手」によって導かれ、結果的に社会全体の利益をもたらすと主張した。,〇,1 共通テストの過去問,正しい。『国富論』において、道徳的共感（同情）の枠内での自由競争が、市場の「見えざる手」を通じて社会の繁栄につながると説いた。
ベンサムは、人間の行為を規制する外的な力として、法律的制約や道徳的制約など「四つの制約（制裁）」が存在すると説いた。,〇,1 共通テストの過去問,正しい。ベンサムは、功利性の原理に基づく行動の抑制力として、物理的・政治的（法律的）・道徳的（社会的）・宗教的な「4つの制裁（サンクション）」を挙げた。
ロックは、市民が政府に権利を信託するが、政府がこれを侵害・暴政に及んだ場合には、抵抗権・革命権を行使できると説いた。,〇,1 共通テストの過去問,正しい。ロックは統治二論（市民政府論）において、社会契約説と抵抗権・革命権を提唱した。
トマス・アクィナスは、神の法（永遠法・神法）と人間の理性によって認識される法（自然法）は対立せず、調和するものであると説いた。,〇,1 共通テストの過去問,正しい。スコラ哲学を大成したトマス・アクィナスは、信仰と理性、神の法と自然法・人定法の階層的調和を説いた。
カントにおける「自由」とは、自らの欲求や感情のままに行動することである。,×,1 共通テストの過去問,カントにおける自由とは、身体的感性や欲望（自律の反対である他律）に従うことではなく、道徳法則に自発的に従うこと（自律）を意味する。
カントは、すべての人間を単なる手段としてのみ扱うのではなく、常に同時に「目的」として尊重し合う理想の共同体を「目的の王国」と呼んだ。,〇,1 共通テストの過去問,正しい。カントは『道徳形形而上学原論』などで、格律の普遍化可能性とともに、人間を目的として扱う「目的の王国」を説いた。
パスカルは、人間を「考える葦」と表現し、悲惨（惨めさ）と偉大さの双方を合わせ持つ「中間者」として捉えた。,〇,1 共通テストの過去問,正しい。『パンセ』において、人間は自然の中では一粒の葦にすぎない（弱く惨めである）が、思考することができる点で偉大であると述べた。
レヴィナスは、他者を「顔」を通じて私に訴えかけてくる、根本的に理解を超えた絶対的に異質な存在（絶対的他者）として捉えた。,〇,1 共通テストの過去問,正しい。レヴィナスは、自己の認識構造（全体性）に還元できない超越的な存在として「他者の顔」を論じた。
シェリングは、人間は自らの内に善と悪の両方への可能性を等しく持っており、それらを選択せざるを得ない点に自由の本質があると考えた。,〇,1 共通テストの過去問,正しい。『人間的自由の本質』において、人間は善と悪に向かう自由な分岐点に立たされており、決定を下さざるを得ない存在であると論じた。
ステップ・ファミリーとは、血縁関係のない親子や兄弟姉妹関係を含む、再婚などによって形成された家族形態のことを指す。,〇,1 共通テストの過去問,正しい。前パートナーとの子を伴って再婚することなどにより形成される家族構造を指す。
シュプランガーは、青年期において親などの大人からの精神的独立を果たすプロセスを「心理的離乳」と呼んだ。,×,1 共通テストの過去問,「心理的離乳」という概念を提唱したのはホリングワースである。シュプランガーは性格タイプ分類（理論型・経済型・審美型など）で有名。
アマルティア・センは、単なる財の所有だけでなく、人間が「何ができるか」「どういう状態でありうるか」という選択肢の集合である「潜在能力（ケイパビリティ）」の拡大こそが真の発展や自由につながると説いた。,〇,1 共通テストの過去問,正しい。センは福祉や開発の指標として「潜在能力（ケイパビリティ）」概念を提唱し、貧困の解消や自由の拡大を訴えた。
ホモ・レリギオースス（宗教的人間）という概念は、宗教的営みや聖なるものを求める人間のあり方を表した言葉である。,〇,1 共通テストの過去問,正しい。エリアーデらが提唱した人間観の概念の一つ。
文化相対主義とは、自国の文化の基準を絶対視し、他国の文化の優劣を明確に評価・判定しようとする考え方のことである。,×,1 共通テストの過去問,それは「自文化中心主義（エスノセントリズム）」の説明である。文化相対主義とは、すべての文化に独自の価値や歴史的背景があり、優劣をつけるべきではないとする立場である。
ロールズは『正義論』において、各人の持つ生得的な才能や能力は「社会の共通の財産（資産）」であり、不平等が認められるのは、最も恵まれない人々の状態を最大化（利便化）する場合に限られる（格差原理）とした。,〇,1 共通テストの過去問,正しい。ロールズは「無知のヴェール」の思考実験を通じ、生まれ持った才能の不平等は道徳的功績ではなく偶然の産物であるため、社会全体（特に最も不遇な人）の利益になる形で活かされるべきだと論じた。
ボードリヤールによると、現代の消費社会においては、モノは道具としての実用性や機能ではなく、他者との違いを主張するための「記号」として消費されている。,〇,1 共通テストの過去問,正しい。『消費社会の神話と構造』において、記号消費（記号価値の消費）という概念を提示した。
デューイは、精神病院や監獄などの分析を通じて、近代社会における不権力や規律訓練（規律権力）の構造を明らかにした。,×,1 共通テストの過去問,これはミシェル・フーコーの説明である。デューイはアメリカのプラグマティズム思想家であり、経験主義や道具主義、学校教育論（『民主主義と教育』）で知られる。
ソクラテスは、ソクラテス自身が持っている真理を対話相手に教え込むために、産婆術（助産術）に喩えられる対話活動を重ねた。,×,1 共通テストの過去問,ソクラテスの産婆術は、自らが一方的に知を教え込むのではなく、対話を通じて相手自身が自らの無知に気づき、自発的に真理（知）を産み出すのを助ける手法であるため誤り。
イスラームにおいて、ムハンマドは神の真理の言葉を託された預言者であり、彼によって示された言行・慣行（スンナ）も信者の生活規範となっている。,〇,1 共通テストの過去問,正しい。ムハンマドはアッラーの啓示（クルアーン）を受けた預言者であり、彼の言行や慣行（スンナ・ハディース）はイスラーム法（シャリーア）の重要な基礎となる。
中世ヨーロッパのスコラ哲学では、神学は哲学に仕えるべきものとされ、哲学の真理は信仰に基づく神学の真理に優越すると考えられた。,×,1 共通テストの過去問,スコラ哲学では「哲学は神学の女婢（召使い）」とされ、信仰や神学が哲学に優越すると考えられたため誤り（主客が逆）。
ブッダは、生来の身分ごとに異なる義務をそれぞれ全うすることで、真理を体得できると説いた。,×,1 共通テストの過去問,生来の身分（ヴァルナ）に応じた義務（ヴァルナ・ドゥルマ）の遂行を説いたのはバラモン教・ヒンドゥー教である。ブッダは身分差別を否定し、普遍的な四諦・八正道などを通じた解脱を説いたため誤り。
孔子は、自分勝手な欲望や感情を抑制し、自らの行為や態度を礼という規範に従わせる「克己復礼」を唱え、それが「仁」であると考えた。,〇,1 共通テストの過去問,正しい。『論語』において、自己の欲望に打ち勝ち社会の規範である「礼」に復帰すること（克己復礼）が「仁」の実践であると説明されている。
孟子は、井戸に落ちかけている幼児を見掛けたとき、損得勘定なしにとっさに幼児を救おうとする「惻隠の心」を成長させていけば「礼」になると考えた。,×,1 共通テストの過去問,惻隠の心（他者の苦しみを見過ごせない心）を拡充させて至る徳は「仁」である。「礼」の端緒となるのは他者を敬い譲り合う「辞譲の心」であるため誤り。
墨子は、死後の親に対する礼として華美な葬祭を実行することが、社会全体の富を増やし人民を幸福にすることにつながると主張した。,×,1 共通テストの過去問,墨子は、儒家の手厚い葬礼や長期間の喪（手厚い葬礼・喪に服すること）を財の浪費・生産力の低下につながるとして厳しく批判し、「節葬（葬礼を質素にすること）」を主張したため誤り。
イスラーム文化は、古代ギリシア思想から距離を置き、その中でも特にアリストテレス哲学を否定することで、独自の思想文化を形成した。,×,1 共通テストの過去問,イスラーム世界ではアリストテレスをはじめとする古代ギリシア哲学の訳出・研究が盛んに行われ（翻訳運動・アヴェロエス等）、後にそれが西洋中世へ再導入されたため誤り。
イスラーム共同体（ウンマ）では、信徒は神の前で互いに平等とされるが、この共同体の範囲は民族や国家の枠組みを超えるものではない。,×,1 共通テストの過去問,イスラーム共同体（ウンマ）は、民族や言語、国家の枠組みを超えた全世界の全ムスリム（信徒）による普遍的な共同体であるため誤り。
イスラームでは、モーセも預言者の一人として認められており、ユダヤ人であるモーセもまた、神の言葉を預かったと考えられている。,〇,1 共通テストの過去問,正しい。イスラームではアブラハム、モーセ、イエスなども真理を告げられた旧約・新約の預言者として尊重し、ムハンマドを「最後の預言者」と位置づけている。
アリストテレスによれば、人間は知性的な徳の中でも実践的な徳である思慮（フロネーシス）を働かせて、行為や情念に過剰や不足がある状態を避けるべきである。,〇,1 共通テストの過去問,正しい。アリストテレスは知性的徳の一つである「思慮（フロネーシス）」によって中庸（メソテース）を選択し、倫理的徳を成立させると説いた。
回心後、各地で布教活動をしたパウロは、信徒が信仰・正義・愛の三つに基づいて倫理的に生活することを勧めたが、これらは後にキリスト教の三元徳と呼ばれた。,×,1 共通テストの過去問,パウロが挙げたキリスト教の対神徳（三元徳）は「信仰・希望・愛（『コリントの信徒への手紙一』13章）」である。「正義」ではなく「希望」であるため誤り。
イエスが語ったとされる「実に、神の国はあなたがたの中にある」という言葉は、黄金律と呼ばれ、後にJ.S.ミルによって功利主義道徳の精神を表現するものとして重視された。,×,1 共通テストの過去問,「黄金律」とは「人にしてもらいたいと思うことを人にもしなさい」という言葉（ルカ福音書/マタイ福音書）を指すため誤り。
