question,answer,chapter,explanation
地層の下面に見られる生物の這い跡や、地層内に残された巣穴などの生痕化石は、地層が堆積した当時の水流の速さなどの環境を推定するのには一切利用できない。,×,第3章 地球史の読み方,間違った文章である。生痕化石（特に巣穴の形や生物の行動跡）は、当時の波や水流の強さ、砂や泥が積もるスピードといった堆積した当時の細かな環境を知るための極めて重要な手がかりとして利用される。
示準化石の組み合わせにおいて、三葉虫は古生代、アンモナイトは中生代の地層を決定するのに有効だが、新生代を決定する示準化石は存在しない。,×,第3章 地球史の読み方,間違った文章である。新生代を決定する示準化石としても、大型哺乳類のマンモスやデスモスチルス、暖かい海の大型有孔虫であるカヘイ石（ヌンムリテス）、ビカリアなどが数多く存在する。
微惑星の衝突熱によって地表がドロドロに融けたマグマオーシャンの中で、重い鉄などの金属が底に沈み、軽い岩石成分が上昇したことで、地球内部に金属の核と岩石のマントルという層構造がつくられた。,◯,第4章 地球と生命の進化,正しい文章である。地球の誕生初期、地球全体が高温の液体状態（マグマオーシャン）を経たことにより、重い鉄が中心部へ沈んで核となり、比較的軽いケイ酸塩（岩石）成分がマントルとなって分かれた。
約27億年前にシアノバクテリアによる光合成が始まると、海水中に溶けていた鉄イオンが酸素と結びつき、大量の酸化鉄が海底に堆積して縞状鉄鉱層が形成された。,◯,第4章 地球と生命の進化,正しい文章である。シアノバクテリアが放出した酸素が、当時海に溶けていた大量の鉄と結びついて赤サビ（酸化鉄）となり、海底に積もった。これが、現在人類が鉄資源として採掘している縞状鉄鉱層（しまじょうてっこうそう）である。
地球全体が極めて過酷な寒冷化に襲われた全球凍結（スノーボール・アース）が終了した後、温暖化した海には、エディアカラ生物群に代表される大型の多細胞生物が急速に進化した。,◯,第4章 地球と生命の進化,正しい文章である。原生代後期（約7.5億〜6億年前）に地球全体が氷で覆われる全球凍結が終わると、その後の温暖な海において、殻や骨格を持たない平らで柔らかい体をした大型多細胞生物（エディアカラ生物群）が繁栄した。
原始地球の材料となった微惑星の衝突時に放出されたガスによって形成された原始大気は、現在の地球大気と同様に窒素と酸素が主成分であった。,×,第4章 地球と生命の進化,間違った文章である。原始大気の主成分は、微惑星に含まれていた物質が気化した**水蒸気と二酸化炭素**であった。当時、大気中に酸素はほとんど存在していなかった。
グリーンランド南部の約38億年前の地層から発見された枕状（まくらじょう）溶岩や礫岩は、地球の誕生初期に、風化や侵食作用が激しい乾燥した砂漠環境が広がっていた決定的な証拠である。,×,第4章 地球と生命の進化,間違った文章である。丸っこい形をした枕状溶岩は、熱いマグマが水中（海の中）で急激に冷やされたときにできる。礫岩も川などの水流で運ばれた証拠であり、これらは当時すでに海（海洋）が存在していた決定的な証拠となる。
西オーストラリアの約35億年前の地層から発見された、地球最古の微生物とされるフィラメント（繊維）状の化石は、細胞内に複雑な構造をもつ真核生物（しんかくせいぶつ）のものである。,×,第4章 地球と生命の進化,間違った文章である。地球初期に現れた最古の生命の化石は、核をもたない極めて原始的な原核生物（原核細胞）のバクテリアにそっくりである。複雑な真核生物が登場するのは、ずっと後のことである。
地球上で最初に酸素を発生させる光合成を始めた生物は、細胞の中に呼吸用のミトコンドリアや複雑な核をもつ真核生物のシアノバクテリアである。,×,第4章 地球と生命の進化,間違った文章である。酸素を作る光合成を始めたシアノバクテリアは、核やミトコンドリアをもたない原始的な原核生物（ラン藻類）である。
世界各地で見られるドーム状の岩石構造ストロマトライトは、深海底の熱水噴出孔付近において、生き物とは関係なく、無機的な化学反応だけで作られたものである。,×,第4章 地球と生命の進化,間違った文章である。ストロマトライトは、浅い海で光合成を行うシアノバクテリア（ラン藻）の活動によって、海水中の泥や炭酸カルシウムがドーム状に積み重なって固まった生物起源の構造である。
地球全体が凍りついた全球凍結（スノーボール・アース）の期間中、地球のすべての火山活動は完全に停止し、二酸化炭素の放出も完全にストップした。,×,第4章 地球と生命の進化,間違った文章である。地表が氷で覆われていても、地球内部の熱活動による火山活動は継続していた。火山から出た二酸化炭素（温室効果ガス）が長い年月をかけて大気中に蓄積されたことが、全球凍結を終わらせるきっかけとなった。
アフリカ西部の地層から発見された最古の真核生物の化石は、遺伝子（DNA）が細胞の中に直接散らばっており、明確な核（核膜）をもたないことが最大の特徴である。,×,第4章 地球と生命の進化,間違った文章である。遺伝子（DNA）が直接散らばっていて核をもたないのは原核生物の特徴である。真核生物は、DNAがきちんと核というカプセル（膜）の中に収納されているのが最大の特徴である。
生命の材料となるアミノ酸などの有機物は、原始地球での雷（放電現象）によってのみ作られ、現代の深海にある熱水噴出孔のような過酷な環境では絶対に作られない。,×,第4章 地球と生命の進化,間違った文章である。光も届かない深海の熱水噴出孔（高温・高圧で様々なガスが噴き出す場所）は、アミノ酸などの有機物が化学反応によって作られやすい環境であり、地球の生命誕生の有力な候補地とされている。
真核生物が進化するプロセス（細胞内共生）において、細胞の中に最初に入り込んで共生したのは、光合成を行うシアノバクテリア（のちの葉緑体）である。,×,第4章 地球と生命の進化,間違った文章である。順序が逆である。細胞内共生では、まず酸素を使って呼吸をする細菌が入り込んでミトコンドリアになり、その後に光合成をするシアノバクテリアが入り込んで葉緑体になったと考えられている。
約6億年前に全球凍結が終わった後、あたたかい海で急速に進化したエディアカラ生物群は、敵から身を守るためにカチカチに硬い貝殻や頑丈な骨格をもつ生物が大半を占めていた。,×,第4章 地球と生命の進化,間違った文章である。ディキンソニアなどのエディアカラ生物群は、殻や骨格を一切持たない平らでやわらかい体（軟体）をしていたのが最大の特徴である。硬い殻や骨格をもつ生物が爆発的に増えるのは、次のカンブリア爆発からである。
全球凍結の期間中、地表が厚い氷で覆われたことで地球内部が急激に冷やされたため、プレートテクトニクス（プレートの沈み込みなどの運動）は完全に停止した。,×,第4章 地球と生命の進化,間違った文章である。全球凍結はあくまで地表（気候）の寒冷化現象である。地球内部の熱によるマントル対流や、それに伴うプレート運動、火山活動は休むことなく継続していた。
全球凍結時代の地層を調べると、生物が全く光合成をしていなかったことを示す通常とは大きく異なる炭素同位体比が見つかり、これが当時の光合成活動がほぼ停止していた証拠となっている。,◯,第4章 地球と生命の進化,正しい文章である。氷に覆われて太陽光が遮られた海では、生物の光合成活動がほぼ完全にストップ（激減）した。その様子は、当時の地層に残された炭素のバランス（同位体比）の異常な変化から読み取ることができる。
古生代のシルル紀には、最古の陸上植物とされるシダ植物のクックソニアが陸上に進出し、続くデボン紀には植物が急速に大型化して大森林を形成するようになった。,◯,第4章 地球と生命の進化,正しい文章である。植物は海から湿地を経て陸上へ進出した。シルル紀のクックソニアの出現に続き、次のデボン紀には巨大なシダ植物などが生い茂る、地球最初の緑豊かな大森林が作られた。
約2億5200万年前の古生代ペルム紀末には、超大陸パンゲアの形成にともなう大規模な火山活動などにより、三葉虫やフズリナを含む海生生物の約80%以上が絶滅する地球史上最大規模の大量絶滅が起きた。,◯,第4章 地球と生命の進化,正しい文章である。ペルム紀末（P-T境界）の大量絶滅は地球の歴史上で最大の規模であり、この時期の地層からは、地球全体の海がひどい酸素不足（酸欠状態）だったことを示す黒いチャートなどが発見されている。
新生代第四紀（しだいき：過去約260万年間）には、地球全体が寒冷になる氷期（ひょうき）と、比較的あたたかい間氷期（かんぴょうき）が約10万年周期で繰り返されており、現在は間氷期にあたる。,◯,第4章 地球と生命の進化,正しい文章である。第四紀は激しい気候変動が特徴である。約1万8000年前の最も寒かった氷期を経て、現在の地球は比較的温暖で安定した間氷期に位置している。
古生代カンブリア紀に起きたカンブリア爆発では、それまで陸上で繁栄していた恐竜や大型哺乳類が一斉に浅い海へと進出した。,×,第4章 地球と生命の進化,間違った文章である。カンブリア爆発は海の中で起きた無脊椎動物（三葉虫など）の急激な多様化現象である。この時代には恐竜や哺乳類はおろか、陸上にはまだ生命（植物を含む）が一切進出していなかった。
大気上空にある有害な紫外線を遮るオゾン層は、地球誕生の初期からすでに完成していたため、最初の生命は地球誕生直後から陸上で安全に生活することができた。,×,第4章 地球と生命の進化,間違った文章である。オゾン層は、光合成生物（シアノバクテリアなど）が放出した酸素が大気中にたくさん溜まったことで、ようやく古生代（約4億年前）に形成された。それ以前は有害な紫外線が地表に直接降り注いでいたため、すべての生物は海中でしか生きられなかった。
石炭紀の湿地帯に大繁栄し、現在人類が燃料として利用している石炭のもととなったリンボクやロボクなどの植物は、現代のヒマワリやサクラと同じ仲間の被子（ひし）植物である。,×,第4章 地球と生命の進化,間違った文章である。石炭のもととなったリンボクやロボクは、大繁栄した巨大なシダ植物である。ヒマワリなどの被子植物が登場するのは、ずっと後の中生代の白亜紀に入ってからである。
中生代のあたたかい海で大繁栄したアンモナイトは、古生代ペルム紀末の大量絶滅の直前に初めて地球上に現れ、絶滅を乗り越えて中生代の代表的な化石となった。,×,第4章 地球と生命の進化,間違った文章である。アンモナイトが地球に現れたのは、ペルム紀末の大量絶滅の直前ではなく、もっと古い古生代の中ごろ（デボン紀）である。ペルム紀末の大絶滅を少数が生き残り、中生代になってから大繁栄した。
約6600万年前の中生代白亜紀末（K-Pg境界）の大量絶滅では、巨大な天体（隕石）が地球に衝突したことが原因で、恐竜やアンモナイトだけでなく、地球上の哺乳類も完全にすべて絶滅した。,×,第4章 地球と生命の進化,間違った文章である。天体衝突によって恐竜やアンモナイトは完全に絶滅したが、ネズミのような姿をした小さな哺乳類は過酷な環境を生き延びた。そしてライバル（恐竜）がいなくなった次の新生代に、急速に多様化して大繁栄することになる。
アフリカの約700万年前の地層から発見されたネアンデルタール人は、直立二足歩行を行った地球最古の猿人（えんじん）である。,×,第4章 地球と生命の進化,間違った文章である。地球最古の猿人はサヘラントロプス・チャデンシスなどである。ネアンデルタール人は、約30万年前という非常に新しい時代にヨーロッパなどで生きていた旧人（きゅうじん）に分類される。
昔の地球の気温を測定する方法において、地球全体が寒冷（氷期）だった時代ほど、有孔虫という小さな生物の化石の殻に含まれる酸素同位体比（${}^{18}\text{O} / {}^{16}\text{O}$）は小さく（軽く）なる。,×,第4章 地球と生命の進化,間違った文章である。地球が寒くなると、海から蒸発した軽い酸素（${}^{16}\text{O}$）は陸の上に降った雪や氷河に閉じ込められて海に戻れなくなる。その結果、海に残された重い酸素（${}^{18}\text{O}$）の割合が増える。したがって、地球が寒冷だった時期ほど有孔虫の殻の酸素同位体比は大きく（重く）なる。
カンブリア紀の澄江（チェンジャン）動物群やバージェス動物群の化石には、アノマロカリスのような大型の捕食者や、原始的な魚類であるハイコウイクチスなどが含まれている。,◯,第4章 地球と生命の進化,正しい文章である。これらはカンブリア爆発によって出現したユニークな姿の無脊椎動物（大人の腕ほどの大きさがある捕食者アノマロカリスなど）や、背骨の祖先を持つ最古の魚類を含んでおり、当時の生物の多様性をよく示している。
デボン紀の中ごろからシダ植物が急速に大型化して森林を形成したことは、大気中の二酸化炭素を激減させ、その後の大気冷却（気候の寒冷化）をもたらす一因となった。,◯,第4章 地球と生命の進化,正しい文章である。植物たちが光合成によって温室効果ガスである二酸化炭素を大量に吸収し、枯れて石炭として地中に閉じ込められたため、大気の温室効果が急激に弱まって地球全体の寒冷化を引き起こした。
新生代古第三紀（約6600万年〜2300万年前）のあたたかい海では、大型有孔虫の一種であるカヘイ石（ヌンムリテス）が繁栄し、この時代の代表的な示準化石となっている。,◯,第4章 地球と生命の進化,正しい文章である。コイン（貨幣）のような平らな形をしたカヘイ石は、新生代古第三紀を代表するきわめて重要な示準化石であり、この時代はカヘイ石の時代とも呼ばれている。
脊椎動物の中で最初に陸上への進出（上陸）を果たしたのは、デボン紀に現れた爬虫類（はちゅうるい）のイクチオステガであり、彼らは完全に乾燥した陸の上だけで一生を過ごしていた。,×,第4章 地球と生命の進化,間違った文章である。最初に上陸した脊椎動物であるイクチオステガは、爬虫類ではなく、カエルやイモリと同じ両生類（りょうせいるい）である。また、足はあったものの、その生活の大半はまだ水の中であったと考えられている。
中生代の陸上では恐竜が全盛期を迎えるとともに、植物界では被子（ひし）植物であるイチョウやソテツなどの裸子植物が全盛期を迎えた。,×,第4章 地球と生命の進化,間違った文章である。イチョウやソテツは、種子（タネ）がむき出しになっている裸子（らし）植物である。アサガオやサクラのような被子植物が本格的に現れて広がるのは、中生代の終わり（白亜紀）になってからである。
中生代は、地球の歴史の中でも全体として非常に寒冷な気候が続いたため、南極や北極の氷が急激に発達し、海面が下がって浅い海がほとんど消滅してしまった。,×,第4章 地球と生命の進化,間違った文章である。中生代は地球の歴史の中でも特に温暖な気候が長く続いた時代である。そのため極地方に氷床（氷河）はなく、溶けた水で海面が大きく上昇し、浅い海（大陸棚）が世界中に広く広がっていた。
約6600万年前の白亜紀末（K-Pg境界）の地層から、宇宙の隕石に多く含まれる珍しい元素イリジウムが極めて低い濃度でしか検出されないことは、巨大天体衝突説を否定する最大の根拠となっている。,×,第4章 地球と生命の進化,間違った文章である。白亜紀末の境界粘土層からは、普段の地球の地表には存在しないイリジウムが異常に高い濃度で検出されており、これが巨大な隕石（天体）が地球に衝突したという説を証明する決定的な証拠となっている。
二足歩行を行った最古の人類（猿人）の化石は、約230万年前のユーラシア大陸の地層から初めて発見され、彼らはすでに高度な鉄製の武器や青銅器を使用して狩りをしていた。,×,第4章 地球と生命の進化,間違った文章である。最古の人類（初期の猿人）の化石は、約700万年前にアフリカで発見されている。もちろん彼らは金属の道具は使っておらず、人類が打製石器を使い始めたのは約230万年前の原人の時代になってからである。
約30万年前に現れ、ヨーロッパを中心に広がったネアンデルタール人（旧人）は、現在地球上に生きている私たち現生人類（ホモ・サピエンス）の直接の祖先である。,×,第4章 地球と生命の進化,間違った文章である。ネアンデルタール人は私たちホモ・サピエンス（新人）の直接の先祖ではなく、別系統の親戚（旧人）である。私たちの祖先（ホモ・サピエンス）はアフリカで誕生して世界に広がり、ネアンデルタール人は約3万年前に絶滅した。
水が蒸発して雲や氷河（氷床）をつくる際、水分子を構成する酸素同位体のうち、重い${}^{18}\text{O}$のほうが、軽い${}^{16}\text{O}$よりも優先的に（先に）蒸発して陸の氷床に取り込まれる。,×,第4章 地球と生命の進化,間違った文章である。水が蒸発するときは、質量が小さくて軽い${}^{16}\text{O}$のほうがフワフワと先に蒸発しやすい。そのため、蒸発した水が積もってできた陸の氷床には軽い${}^{16}\text{O}$が多く含まれ、海には重い${}^{18}\text{O}$が取り残される。
水蒸気を除いた大気の組成（窒素約78%、酸素約21%など）は、大気がたえず運動してよく混ざり合っているため、地表付近から高度約100kmまではどこでもほとんど変化しない。,◯,第5章 大気の構造,正しい文章である。地表から高度約100km付近までの大気は、対流などによって非常によくかき混ぜられているため、主要な気体の割合はどこでもほぼ一定に保たれている。
対流圏とその上層の成層圏の境界である圏界面（けんかいめん）の高さは、空気が温められて膨張しやすい赤道付近（低緯度）のほうが、冷たい極付近（高緯度）よりも高くなる。,◯,第5章 大気の構造,正しい文章である。圏界面の平均の高さは約11kmだが、空気が熱くなって膨張し、対流が激しくなる赤道付近では高く（約17km）、空気が冷たくて縮む極付近では低く（約9km）なっている。
宇宙から降ってきた小さなチリが大気と衝突して光る流星（流れ星）は、中間圏の上部から熱圏（高度約80km付近）にかけての非常に高い上空で観察される。,◯,第5章 大気の構造,正しい文章である。宇宙空間の物質が大気に飛び込んできたとき、高度約80km付近の薄い大気分子と激しく衝突（摩擦）することで発光する現象が流星である。
1気圧の大きさを水銀柱の高さで表すと約76cmに相当し、気象でおなじみのヘクトパスカル（hPa）という単位で表すと約760 hPaとなる。,×,第5章 大気の構造,間違った文章である。1気圧は約1013 hPa（ヘクトパスカル）である。水銀柱の高さである760 mmHg（ミリメートル水銀柱）という数値とごちゃ混ぜになりやすいため注意が必要である。
上空に行くほど空気の重さが軽くなるため気圧は低くなり、気圧は高度が約11km高くなるごとに、地表の半分（1/2）ずつ減少していく。,×,第5章 大気の構造,間違った文章である。気圧が半分（1/2）になるのは、高度が約5.5km高くなるごとである。高度約11kmまで上がると、地表の気圧の約4分の1（1/4）まで減少する。
対流圏のすぐ上にある成層圏（せいそうけん）において、上空にいくほど気温が上昇する（あたたかくなる）のは、二酸化炭素が地表からの熱（赤外線）をたくさん吸収しているからである。,×,第5章 大気の構造,間違った文章である。成層圏で上に行くほど気温が上がるのは、そこにあるオゾン層のオゾン（$\text{O}_3$）が、太陽からの紫外線をたくさん吸収して周囲の空気を直接温めているからである。
太陽からの紫外線が最も強く差し込む北極や南極（高緯度地域）の上空で最も多くのオゾンが生成され、それが大気の流れに乗って赤道付近へと運ばれる。,×,第5章 大気の構造,間違った文章である。オゾンが最も多く作られるのは、太陽の光（紫外線）が最も強く降り注ぐ赤道付近（低緯度地域）の上空である。これが大気の流れ（循環）によって極地方へと運ばれる。
南極の上空で春先（9月〜10月）に観測されるオゾンホールは、地球の火山活動によって大量に吹き出された二酸化炭素などの温室効果ガスが原因で発生する。,×,第5章 大気の構造,間違った文章である。オゾンホールを発生させる直接の原因物質は、人間がエアコンの冷媒やスプレーなどに使用して大気中に放出したフロンガスである。火山活動や二酸化炭素が直接の原因ではない。
高度約50kmから80kmまでの中間圏（ちゅうかんけん）では、上空にいくほど大気が太陽光を直接吸収しやすくなるため、上に行くほど気温が急激に上昇する。,×,第5章 大気の構造,間違った文章である。中間圏には、熱源となるオゾン層のようなものがないため、上空にいくほど気温は低下する（冷たくなる）。中間圏の最上部（高度約80km付近）は、大気圏の中で最も気温が低い（約−90℃）場所である。
太陽からの紫外線やX線によって大気の分子が電気を帯びている電離圏（でんりけん）は、最も地表に近く、雨や雪などの気象現象が起こる対流圏の別名である。,×,第5章 大気の構造,間違った文章である。電離圏は高度約80km以上の非常に高い上空（熱圏など）に位置する領域である。雨や雪などの気象現象が起こる対流圏（高度約11kmまで）とは全く異なる場所である。
地表付近の空気（乾き空気）を構成する主要な成分のうち、天気によって激しく変化する水蒸気は、時間や場所に関係なく常に体積比約78％の一定の割合で含まれている。,×,第5章 大気の構造,間違った文章である。水蒸気の量は天気や場所によって大きく変動するため、通常の大気組成のデータからは除外して考えられる。空気中に約78%という一定の割合で含まれているのは窒素（$\text{N}_2$）である。
地球の大気の全体量のうち、その約99％は高度約1000kmまでの非常に広い範囲に均一にフワフワと散らばって分布している。,×,第5章 大気の構造,間違った文章である。大気は地球の重力に引っ張られているため地表付近に集まっており、大気全体の約99％は、高度約30kmまでという非常に薄い範囲にギュッと集中して存在している。
ある場所の気圧とは、その場所から下（地球の中心）に向かって存在する空気の重さによる圧力のことなので、地表から高い山へ登るほど気圧は高くなる。,×,第5章 大気の構造,間違った文章である。気圧は、その場所より上（上空）に乗っかっている空気の重さによる圧力である。そのため、高い山に登る（上空にいく）ほど、自分の頭の上にある空気の量が減るため、気圧は低くなる。
ゴム気球に観測機械を吊るして飛ばすラジオゾンデは、高度約30kmまでの気象観測だけでなく、さらに上空にある中間圏や熱圏（高度100km以上）の気象観測にも日常的に広く使われている。,×,第5章 大気の構造,間違った文章である。ラジオゾンデはゴム気球を使うため、周囲の空気が薄くなると気球が大きく膨らんで破裂してしまう。そのため観測できるのは高度約30kmまでである。それ以上の超高空の観測にはロケットや人工衛星などが使われる。
高度約50kmから80kmの中間圏は、地表付近と比べて空気が非常に薄いため、大気の主要な成分の割合（組成）も地上とは全く異なり、水素やヘリウムが主成分となっている。,×,第5章 大気の構造,間違った文章である。空気の密度（薄さ）自体は上空にいくほど小さくなるが、大気は常によく混ざり合っているため、高度約100kmまでは窒素が約78%、酸素が約21%という地表と同じ割合（大気組成）が保たれている。
太陽から飛んできた電気を帯びた粒子が上空の大気と衝突して光るオーロラは、大気が最も濃くて分厚い地表付近（対流圏）で最も頻繁に発生し、観測される。,×,第5章 大気の構造,間違った文章である。オーロラが発生するのは、空気の非常に薄い超高空（高度約80km以上）の熱圏（ねつけん）である。私たちの暮らす地表付近（対流圏）でオーロラが発生することはない。
紫外線によって大気が電気を帯びた電離圏は、電波を非常に吸収しやすいスポンジのような性質をもつため、地上での無線通信を完全に遮断して邪魔してしまう原因になっている。,×,第5章 大気の構造,間違った文章である。電離圏は、電波を吸収するのではなく鏡のように電波をよく跳ね返す（反射する）性質をもつ。このおかげで、電波が電離圏と地面の間を何度も往復して、丸い地球の反対側などの遠く離れた場所まで無線通信を届けることができる。
太陽の活動が活発になって強力な光が地球に届き、電離圏のバランスが乱れることで、地上からの電波が異常に反射しやすくなり、普段よりも遠くまで無線が届きやすくなる現象をデリンジャー現象と呼ぶ。,×,第5章 大気の構造,間違った文章である。デリンジャー現象とは、太陽の大爆発などによって電離圏が乱れ、地上からの電波を異常に吸収してしまい、長距離の無線通信が一時的に完全に使えなくなってしまう（通信障害）現象のことである。
地球全体で見ると、海から蒸発する水の量は降る雨（降水量）よりも多いが、その差分の水蒸気が陸地へと運ばれ、陸に降った雨が川となって海に戻るため、全体としての水の量は常につり合っている。,◯,第5章 大気の構造,正しい文章である。海では蒸発量＞降水量となり、陸では降水量＞蒸発量となる。この偏りは、大気による水蒸気の移動や、河川が海へ注ぐことで打ち消され、地球全体での水循環の収支は一定に保たれている。
地上の空気の塊が上空へと上昇すると、上空ほど気圧が低いために空気の塊が膨張し、外から熱をもらわなくても勝手に温度が下がる断熱膨張（断熱変化）が起こる。,◯,第5章 大気の構造,正しい文章である。上昇した空気は、周りの気圧が下がることで膨張する。このとき外から熱をもらわなくても、膨張するために自らの熱エネルギーを使うため、温度が自動的に低下する。これが雲ができる根本的な原因である。
すでに湿って雲ができている（飽和している）空気の塊が上昇する際、水蒸気が水滴に変わるときに熱（潜熱）を吐き出すため、温度の下がり方は乾いた空気に比べて緩やか（温度低下が小さい）になる。,◯,第5章 大気の構造,正しい文章である。乾いた空気は100m上昇するごとに約1℃下がる（乾燥断熱減率）が、湿って水滴ができている空気は、凝結時の熱（潜熱）の放出によって冷えにくくなり、100m上昇するごとにおよそ0.5℃しか下がらない（湿潤断熱減率）。
水が液体から水蒸気（気体）へと蒸発する際には、周囲に対して熱を放出するため、夏の暑い日に庭に打ち水をすると、水が蒸発することで周囲の気温は急激に上昇する。,×,第5章 大気の構造,間違った文章である。水が蒸発するときは、周囲から熱（気化熱・潜熱）を奪う（吸収する）。打ち水はこの性質を利用して周囲から熱を奪わせ、気温を下げるものである。熱を放出するのは、水蒸気が水滴に戻る（凝結する）ときである。
気温が高くなるほど、空気が含むことができる限界の水蒸気の量（飽和水蒸気量）は減少するため、冬の冷たい空気のほうが、夏の暖かい空気よりもたくさんの水蒸気を含むことができる。,×,第5章 大気の構造,間違った文章である。気温が高くなるほど、空気が蓄えられる水蒸気の最大量（飽和水蒸気量・飽和水蒸気圧）は増大する。そのため、夏の暖かい空気のほうが、冬の冷たい空気よりも圧倒的に多くの水蒸気を抱え込むことができる。
空気の中に実際に含まれている水蒸気の量が、その温度での限界値（飽和水蒸気量）を超えているにもかかわらず、チリなどの核が少なすぎるために結露（水滴化）しない状態を露点（ろてん）と呼ぶ。,×,第5章 大気の構造,間違った文章である。限界（飽和）をオーバーしているのに水滴にならないこの状態は過飽和（かほうわ）と呼ぶ。露点とは、空気を冷やしていったときに、実際に結露（水滴ができ始める）する温度（℃）のことである。
激しい上昇気流によって上空へグングン成長する積乱雲（入道雲）は、雲のてっぺんが成層圏の最も高い場所（高度約50km）まで突き抜けて成長することがよくある。,×,第5章 大気の構造,間違った文章である。どんなに強い積乱雲でも、そのてっぺんが対流圏の上端である圏界面を越えることはほとんどない。圏界面から上の成層圏は、上に行くほど気温が高いきわめて安定した空気の層であるため、上昇気流がそれ以上進めず横に広がってしまうからである。
日本付近で降る雨の大半は、熱帯地方と同じように、雲の中に氷の粒を一切含まない暖かい雲のなかで水滴同士がぶつかり合って大きくなって降る暖かい雨である。,×,第5章 大気の構造,間違った文章である。日本（中緯度地域）で降る雨のほとんどは、雲の上部（0℃以下〜マイナス数十℃）でできた氷の結晶（氷晶）が落下する途中で、地上付近の暖かい空気で溶けて雨になる冷たい雨である。
冷たい雲の中で氷の結晶（氷晶）と過冷却の水滴が隣り合わせで存在するとき、同じ温度での飽和水蒸気圧は氷のまわりのほうが高いため、水滴の水分が氷へとどんどん移動して水滴のほうが巨大化していく。,×,第5章 大気の構造,間違った文章である。同じ温度の場合、水滴（水）のまわりのほうが飽和水蒸気圧が高い。そのため、水滴から水蒸気がさかんに蒸発し、その水分が隣にある氷の結晶（氷晶）に吸い寄せられるように張り付く。結果として、氷の結晶のほうが急速に大きく成長する。
地上の空気の塊を無理やり少しだけ上空へ持ち上げたとき、冷やされた空気塊の温度が、周囲の空気の温度よりも低く（冷たく）なる状態は、その空気塊がさらに自ら上昇し続けるため絶対不安定と呼ばれる。,×,第5章 大気の構造,間違った文章である。持ち上げた空気の温度が周囲より低いということは、周りより冷たくて重いということである。そのため、手を離すと自ら元の高さまで下降して戻る。このように元に戻ろうとする安定した大気の状態を絶対安定と呼ぶ。
地上での気温と、水滴ができ始める温度である露点との差（温度差）が大きければ大きいほど、上昇する空気はすぐに飽和するため、雲ができ始める高さ（凝結高度）は低くなる。,×,第5章 大気の構造,間違った文章である。地上の気温と露点の差が大きい（＝空気が乾いている）ほど、空気の塊をかなり高い上空まで持ち上げて冷やさなければ結露しない。したがって、雲ができ始める高度（凝結高度）は高くなる。
地球上にある陸の水（淡水など）の中で、最も存在量が多いのは川や湖の水であり、その次に多いのが地下水である。,×,第5章 大気の構造,間違った文章である。地球上の水の大部分（約97%）は海水で、陸水（淡水）はわずか約3%である。さらにその陸水の中で最も量が多いのは氷河の氷（約6割）であり、2番目に多いのが地下水（約3割）である。川や湖の水はごくわずか（1%未満）にすぎない。
雲を高さや形で10種類に分けた分類（十種雲形）において、巻雲（けんうん）や巻積雲（けんせきうん）は、主に地面のすぐ近くから高度約2kmまでの低い上空（下層）に低く広がるのが特徴である。,×,第5章 大気の構造,間違った文章である。巻という漢字がつく雲（すじ雲と呼ばれる巻雲など）は、対流圏の最も高い場所（日本付近では高度約6km〜13km）に現れる上層雲（もっとも高い空の雲）である。
雲の中で気温が0℃以下に低下したとき、空気中の水滴はすべて例外なく一瞬で凍りついて氷（氷晶）に変化するため、0℃以下で液体のまま存在する水滴は地球上には存在しない。,×,第5章 大気の構造,間違った文章である。0℃以下になっても、凍るためのきっかけ（チリなど）がないために凍らず、液体のままで存在している水滴があり、これを過冷却（かれいきゃく）水滴と呼ぶ。雲の中では、−10℃〜−20℃程度になっても液体の水滴が普通に存在している。
地球表層における熱の輸送は、太陽の光が強くて熱が余っている赤道付近（低緯度）で水が蒸発（熱を吸収）し、その水蒸気が風に運ばれて極付近（高緯度）で雨や雪になる（熱を放出する）ことで行われている。,◯,第5章 大気の構造,正しい文章である。熱が余っている赤道付近で水が蒸発するときに熱を奪い（潜熱の吸収）、それが寒冷な極地方へ運ばれて雲や雨になるときに熱を放出することで、地球全体の温度バランスが保たれている。
地球の最上部が受ける太陽の光（太陽定数：約1.37 kW/m²）を、自転による昼夜や緯度を考慮して地球全体の表面に平均すると、約0.34 kW/m²（約4分の1）となる。,◯,第6章 太陽放射と大気・海水の運動,正しい文章である。地球が太陽の光を遮る面積（円の面積：$\pi R^2$）に対して、光が分配される地球全体の表面積（球の表面積：$4\pi R^2$）は4倍である。そのため、地球全体で平均すると受光量は太陽定数の約4分の1になる。
地球に入射する太陽エネルギーのうち、約30％は雲や地面によってそのまま宇宙へはね返され（アルベド）、残りの約70％が地球に吸収されて地球を暖めている。,◯,第6章 太陽放射と大気・海水の運動,正しい文章である。地球に入ってくる太陽の光を100とすると、約30は反射されて宇宙へ戻り、残りの約70が大気や地表に吸収される。この吸収した70と同じだけの熱を地球が宇宙へ逃がすことで、地球の気温は一定に保たれている。
地球の大気による温室効果に寄与しているガスの中で、最も影響（寄与度）が大きいのは二酸化炭素であり、その次に影響が大きいのが水蒸気である。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。順番が逆である。現在の地球の温室効果に最も貢献している（影響が大きい）のは水蒸気（約60%）であり、2番目に影響が大きいのが二酸化炭素（約26%）である。
