question,answer,chapter,explanation
和気清麻呂の建議で，794年に長岡京から遷都を行ったが，その山背（山城）国の都を何というか。,平安京,第3章,794年、桓武天皇が山背国（京都）に遷都した都。「山背」を「山城」と改め、長く日本の首都となりました。
蝦夷の族長で，政府に帰順し郡司となっていたが，780年に反乱を起こして多賀城を占拠し焼き払った人物は誰か。,伊治呰麻呂,第3章,780年、東北の多賀城を焼き払うなど、ヤマト政権に対して大規模な反乱を起こした蝦夷の首領です。
802年に蝦夷の族長の阿弖流為らを降伏させ，鎮守府を多賀城から胆沢城に移した坂上田村麻呂の役職は何か。,征夷大将軍,第3章,蝦夷征討の軍を率いる最高司令官。坂上田村麻呂が任命され、胆沢城を築きました。
803年に坂上田村麻呂がさらに北へ築いた蝦夷征討の拠点は何か。,志波城,第3章,坂上田村麻呂がさらに北方に築いた城柵。東北経営の最前線となりました。
軍事力の強化のために，大宰府などの一部を除いて軍団を廃止し，郡司の子弟を集めて兵士とした制度は何か。,健児の制,第3章,負担の重い軍団制を廃止し、郡司の子弟らによる志願制の少数精鋭の兵士を置いた制度です。
本来，令にはなく，政治の変化に応じて新設した官職を何というか。,令外官,第3章,律令の規定（官制）にはないが、時代の変化に応じて新設された官職。検非違使や蔵人所などが代表です。
地方政治の不正防止のために設置された，国司の交代を監察する官職を何というか。,勘解由使,第3章,桓武天皇が設置。国司の交代時に不正がないか、前任者の事務引き継ぎ（解由状）を審査する役職です。
平城太上天皇が嵯峨天皇と対立し，自らの復位と平城京遷都を画策したが失敗に終わった，810年の政変を何というか。,平城太上天皇の変/薬子の変,第3章,810年、平城上皇と嵯峨天皇が対立した事件。藤原薬子らが上皇の重祚を狙いましたが失敗しました。
藤原種継の娘で，兄の藤原仲成とともに平城太上天皇の復位を画策して失敗し，自殺した人物は誰か。,藤原薬子,第3章,平城上皇の寵愛を受け、平城太上天皇の変を主導した女性。事件後、服毒自殺しました。
平城太上天皇の変（薬子の変）に際し，嵯峨天皇が設置した，天皇に近侍して機密文書を扱う役所を何というか。,蔵人所,第3章,平城太上天皇の変に際し、嵯峨天皇が設置した天皇直属の秘書官的な役所。機密保持を目的としました。
蔵人所の長官には，藤原冬嗣と巨勢野足が任命されたが，その長官を何というか。,蔵人頭,第3章,蔵人所の責任者。藤原冬嗣が初代に任命され、藤原北家が台頭するきっかけとなりました。
嵯峨天皇が設置した，京内の警察をつかさどり，のちに裁判も行うようになった役職を何というか。,検非違使,第3章,嵯峨天皇が設置した令外官。都の治安維持や裁判を担い、後にその権限は大きく拡大しました。
律令の規定を修正・補足した法を格，律・令・格の施行細則を式というが，嵯峨天皇が藤原冬嗣らに編纂させた格式を何というか。,弘仁格式,第3章,嵯峨天皇の時代に編纂された、律令を補足・修正する「格」と施行細則の「式」の総称です。
弘仁格式と貞観格式・延喜格式をあわせて何というか。,三代格式,第3章,嵯峨・清和・醍醐の3代の天皇の時期に編纂された格式の総称。平安時代の法の整備を示します。
三代格を内容によって分類・集成したものを何というか。,類聚三代格,第3章,菅原道真が編纂。三代の「格」を内容（事項）ごとに分類・整理した便利な法令集です。
823年に，大宰府管内に設けられた直営方式の田地を何というか。,公営田,第3章,9世紀、大宰府管内に設置された政府直営の田地。農民を雇い、その収益を政府の財源としました。
879年に，畿内に設けられた直営方式の田地を何というか。,官田/元慶官田,第3章,9世紀、中央政府の財源確保のために置かれた直営田。元慶官田は陽成天皇の時代に設置されました。
8世紀以降，天皇の勅旨により公費で開墾された田を何というか。,勅旨田,第3章,天皇（皇室）の経済基盤として、勅旨によって開発・設定された私有地です。
平城太上天皇の変（薬子の変）の際に捕えられたが罪を許され，のちに蝦夷平定に加わって811年に征夷将軍に任命された人物は誰か。,文室綿麻呂,第3章,坂上田村麻呂の後に征夷大将軍となり、蝦夷征討を完了させた政治家・武将です。
戸籍に登録する性別や年齢を偽って申告し，課役の減免を図ることを何というか。,偽籍,第3章,兵役や税を逃れるため、戸籍に性別や年齢を偽って記載すること。律令制崩壊の一因となりました。
801年に畿内の班田を，六年一班からどのように改めたか。,十二年一班/一紀一班,第3章,6年ごとの班田収授が困難になったため、12年（一紀）に一度に変更された制度です。
養老令の解釈を統一するため清原夏野らが編集した注釈書は何か。,令義解,第3章,清和天皇の時代に完成した、大宝・養老令の公式な解説書（官撰）です。
９世紀後半に惟宗直本が編集した，大宝令や養老令の注釈について先行する諸家の私説を集めて収録した私撰の注釈書を何というか。,令集解,第3章,惟宗直本が編纂した、律令に関する諸説をまとめた私撰の解説書です。
密教芸術が特徴的な平安遷都から摂関政治までの，嵯峨・清和天皇の時を中心とした文化を何というか。,弘仁/貞観文化,第3章,嵯峨・清和天皇の時代、唐風文化の影響を強く受けつつ、仏教や漢文学が発展した文化です。
嵯峨天皇の命で編集された最初の勅撰漢詩文集は何か。,凌雲集,第3章,嵯峨天皇の命で編纂された、日本最初の勅撰漢詩集です。
嵯峨天皇が作品を撰定し，藤原冬嗣らが編集した勅撰漢詩文集を何というか。,文華秀麗集,第3章,嵯峨天皇の時代に編纂された、2番目の勅撰漢詩集。当時の漢文学の隆盛を示します。
淳和天皇の命で，良岑安世らが編集した勅撰漢詩文集は何か。,経国集,第3章,淳和天皇の時代に編纂された、3番目の勅撰漢詩集です。
力強い書風を持つ唐風の能書家である嵯峨天皇・空海・橘逸勢の３名を総称して何というか。,三筆,第3章,平安初期の書道の達人、空海・嵯峨天皇・橘逸勢の3人の総称。唐風の力強い書体が特徴です。
唐風の書の名手であった空海が，最澄に宛てた書状をまとめたものを何というか。,風信帖,第3章,空海が最澄に送った手紙（書状）。国宝に指定されており、空海の書を代表する作品です。
空海の残した書には漢詩文の理論書の『文鏡秘府論』などがあるが，空海の詩や書簡を，弟子が編集したものを何というか。,性霊集,第3章,空海の弟子である真済が編纂した、空海の詩文を集めた作品集です。
有力貴族が大学での一族子弟の教育のため設置した寄宿舎は何か。,大学別曹,第3章,貴族が一族の子弟を教育するために設けた大学の寄宿舎。和気氏の弘文院などが有名です。
大学別曹の寄宿舎には881年に在原行平が設置した奨学院があるが，和気清麻呂の子の和気広世が800年頃に設置した寄宿舎は何というか。,弘文院,第3章,和気氏が設置した大学別曹。一族の優秀な子弟を大学に通わせるための施設です。
大学別曹について，821年に藤原冬嗣が設置した寄宿舎を何というか。,勧学院,第3章,藤原氏（北家）が設置した大学別曹。規模が最も大きく、多くの中級貴族が学びました。
大学別曹について，嵯峨天皇の皇后が橘氏のために844年頃に設置した寄宿舎は何か。,学館院,第3章,在原氏が設置した大学別曹。一族の子弟の学問を支援しました。
空海が僧や庶民を身分差別なく学ばせたとされる寄宿施設は何か。,綜芸種智院,第3章,空海が京都に設置した、庶民にも門戸を開いた日本最初の私立学校です。
顕教に対して，即身成仏といった大日如来との一体化を目標とする，秘密真実の教えを何というか。,密教,第3章,最澄（天台宗）や空海（真言宗）が伝えた、呪術や儀礼を重視する神秘的な仏教です。
密教の教えや神道・陰陽道などの影響を受け，山中を修業の場所とした山岳信仰を何というか。,修験道,第3章,古来の山岳信仰と密教が結びついた宗教。険しい山で修行を行い、超自然的な力を得ようとします。
元来は仏教の用語で，信仰によりこの世（現世）で受けられる，除災招福などの神仏の恵みを何というか。,現世利益,第3章,仏教の力によって、死後ではなく「今、この世」での病気平癒や現世の幸せを願うことです。
現世利益を求めて，真言を唱え仏力の加護を祈ることを何というか。,加持祈禱,第3章,密教において、手に印を結び呪文（真言）を唱えて仏の加護を祈る呪術的な儀式です。
教王護国寺や神護寺の所蔵品がよく知られる，仏教の諸尊を一定の形式で整然と描いて図示したものを何というか。,曼荼羅,第3章,密教の世界観を視覚的に表現した図。諸仏の配置によって宇宙の心理を表しています。
女人高野とも呼ばれ，建築当初の金堂や山岳寺院発生期の唯一の遺構である五重塔が現存する奈良の山岳寺院は何か。,室生寺,第3章,奈良県にある山岳寺院。「女人高野」と呼ばれ、翻波式彫刻の傑作などが伝わっています。
平安時代初期の木造彫刻で多用された，衣のしわを波のように表現する様式を何というか。,翻波式,第3章,衣のひだを、高い波と低い波を交互に繰り返すように彫る手法。平安初期の彫刻の特徴です。
平安時代初期には，頭部と胴体を１本の木から彫り出した神秘的な仏像が多いが，その作成方法を何というか。,一木造,第3章,1本の木材から仏像の主要部分を彫り出す技法。平安初期の仏像に多く見られます。
文芸による国家の隆盛を目指した思想を何というか。,文章経国思想,第3章,漢文学の隆盛が国家の安泰につながるとする思想。嵯峨天皇の時代に重視されました。
天台密教の法門を確立した第三世天台座主（慈覚大師）は誰か。,円仁,第3章,最澄の弟子。唐に渡って本格的な密教（大密）を学び、天台宗の密教化を進めました。
園城寺（三井寺）を総本山とした，円珍（智証大師）を祖とする天台宗の一派は何か。,寺門派,第3章,円仁の流れをくむ延暦寺（山門派）に対し、円珍の流れをくむ園城寺（三井寺）の派閥です。
藤原冬嗣は嵯峨天皇から最初の蔵人頭に任じられたが，それ以降に藤原氏の中で特に勢力を伸ばしたこの家系を何というか。,北家/藤原北家,第4章,藤原不比等の子・房前を祖とする家系。他氏を排斥して摂政・関白を独占し、全盛期を築きました。
842年に謀反を企てたとして，伴健岑や橘逸勢が配流された，藤原氏の陰謀といわれる事件を何というか。,承和の変,第4章,842年、嵯峨上皇の死後、藤原良房が伴健岑や橘逸勢を排斥し、他氏排斥を本格化させた事件です。
866年，大納言伴善男が左大臣源信の失脚を狙って宮門に放火し，発覚して伊豆国に配流された事件は何か。,応天門の変,第4章,866年、応天門が放火された事件を利用し、藤原良房が伴氏・紀氏を排斥した事件です。
応天門の変に乗じて，天皇が幼少の間や病気のときに政務を代行する摂政の地位に正式に就き，伴氏や紀氏の排斥を果たした人物は誰か。,藤原良房,第4章,承和・応天門の変を経て、人臣（皇族以外）で初めて摂政となった人物です。
藤原良房が正式に摂政となった時の天皇は誰か。,清和天皇,第4章,9歳で即位。藤原良房が摂政として支え、摂関政治の端緒となった天皇です。
天皇を補佐し，万機（天皇の政務）に関与できた役職を関白というが，884年，光孝天皇の時に事実上初めての関白となった人物は誰か。,藤原基経,第4章,藤原良房の養子。光孝天皇の時に初めて「関白」の職に就き、実権を握りました。
藤原基経が，橘広相の起草した勅書を撤回させ，関白としての立場を強化した宇多天皇との政治的抗争は何か。,阿衡の紛議,第4章,887年、宇多天皇の出した勅書をめぐり、基経が抗議して撤回させた事件。関白の権威を示しました。
藤原氏を抑えるために宇多天皇が登用した学者政治家は誰か。,菅原道真,第4章,宇多天皇に重用された優れた学者。藤原氏を抑えるため登用されましたが、後に左遷されました。
菅原道真が，唐の衰退と航路の危険を理由として遣唐使派遣の停止を建議したのは西暦何年か。,894年,第4章,菅原道真の建議により、遣唐使が停止された年。これを機に日本独自の国風文化が発達しました。
菅原道真が自らの娘婿を皇位に就けようと画策していると醍醐天皇に讒言して，大宰権帥に左遷させた当時の左大臣は誰か。,藤原時平,第4章,藤原基経の子。醍醐天皇を支え、ライバルの菅原道真を大宰府へ左遷（昌泰の変）しました。
醍醐天皇の皇子で，天皇親政を行い本朝十二銭の最後となった乾元大宝を鋳造させた天皇は誰か。,村上天皇,第4章,醍醐天皇（延喜の治）とともに、摂関を置かずに天皇親政を行ったとされる天皇です。
醍醐天皇と村上天皇の親政は後世の模範とされた。何と称されたか。,延喜/天暦の治,第4章,醍醐・村上天皇が行った、理想的な天皇親政とされる政治の総称です。
969年に藤原氏の他氏排斥により，源高明が大宰権帥に配流された事件を何というか。,安和の変,第4章,969年、藤原氏が源高明を左遷した事件。これにより他氏排斥が完了し、摂関政治が確立しました。
藤原兼通の弟で，後に一条天皇の外祖父として摂関・太政大臣となった人物は誰か。,藤原兼家,第4章,藤原北家の長。円融・花山・一条天皇を支え、後の道長の全盛期の土台を作りました。
藤原道隆の子で内覧となったが，996年に大宰権帥に左遷された人物は誰か。,藤原伊周,第4章,藤原兼家の子。道長と執政の座を争いましたが、不祥事により失脚しました。
娘を次々に入内させて外戚関係を深め，内覧・摂政・太政大臣となって藤原氏の栄華を極めた人物は誰か。,藤原道長,第4章,摂関政治の全盛期を築いた人物。「この世をば…」の歌で知られ、4人の娘を中宮としました。
藤原道長の子で，後一条・後朱雀・後冷泉３天皇の治世に摂政や関白となった人物は誰か。,藤原頼通,第4章,藤原道長の子。宇治に平等院鳳凰堂を建立。約50年にわたり摂政・関白として権勢を振るいました。
唐の滅亡後，960年に建国し979年に中国を再統一した王朝は何か。,宋/北宋,第4章,10世紀、中国を再統一した王朝。日本とは正式な国交はないものの、商船による貿易が盛んでした。
10世紀前半の中国東北部で，渤海を滅ぼしたのはどこの国か。,遼/契丹,第4章,中国の北方にモンゴル系の契丹族が建てた国。高麗を圧迫し、東アジア情勢に影響を与えました。
10世紀初めの朝鮮半島で，新羅を滅ぼして半島を統一したのはどこの国か。,高麗,第4章,10世紀、朝鮮半島を統一した国。日本（平安王朝）とは主に民間の貿易が行われました。
醍醐天皇の皇子で，藤原忠平が摂政・関白として補佐した天皇は誰か。,朱雀天皇,第4章,平将門・藤原純友の乱（承平・天慶の乱）が起きた時の天皇です。
紫式部が侍女として仕えた，藤原道長の娘で一条天皇の中宮となった人物は誰か。,彰子,第4章,藤原道長の長女で、一条天皇の中宮。紫式部が仕え、サロンとして文化を支えました。
998～1021年までの記事が現存する，2013年にユネスコ記憶遺産（世界の記憶）に登録された藤原道長の日記は何か。,御堂関白記,第4章,藤原道長の日記。全盛期の様子が詳しく記されており、当時の政治や社会を知る重要史料です。
唐風文化を吸収し，日本風に洗練させた貴族文化を何というか。,国風文化,第4章,10世紀以降、中国文化を消化・吸収した上で、日本の風土や感性に合わせた独自の文化です。
「女文字」ともいわれた平がなや，漢字の一部からとった片かなは，平安初期にできた表音文字であるが，これらの文字を何というか。,かな文字,第4章,万葉仮名を簡略化して作られた日本独自の文字。ひらがなやカタカナにより、文学が飛躍的に発展しました。
905年，醍醐天皇の指示を受け，紀貫之が中心となって編纂した，初めての勅撰和歌集を何というか。,古今和歌集,第4章,905年、紀貫之らが編纂した最初の勅撰和歌集。洗練された技巧（掛詞など）が特徴です。
小野小町や僧正遍昭ら和歌の上手６人を六歌仙というが，そのうちの１人在原業平の恋愛物語を中心とした歌物語を何というか。,伊勢物語,第4章,在原業平をモデルとしたとされる、日本最古の歌物語。和歌を中心に恋や旅が描かれています。
光源氏と薫大将を主人公とする，紫式部が著した長編物語を何というか。,源氏物語,第4章,紫式部が執筆した長編物語。貴族社会の恋愛や無常観を描いた、世界最古の長編小説の一つです。
一条天皇の皇后の藤原定子に仕え，『枕草子』を著した人物は誰か。,清少納言,第4章,一条天皇の中宮・定子に仕えた女性。随筆『枕草子』を書き、鋭い観察眼と美的センスを示しました。
藤原道長を賛美し，宇多天皇から堀河天皇までの治世をかな書きで記した，赤染衛門の作といわれる編年体の歴史物語は何か。,栄花物語/栄華物語,第4章,藤原氏の栄華を称える内容の歴史物語。かな書きの編年体で記されています。
紀貫之が著した，土佐から京都までの紀行文である日本初のかな日記は何か。,土佐日記,第4章,紀貫之が女性に仮託して書いた日記。かな文字による日記文学の先駆けとなりました。
神仏習合が進展して生まれた，神は仏が権に形を変えて現れたもの（権現）とする思想を何というか。,本地垂迹説,第4章,日本の神々は、仏が人々を救うために姿を変えて現れたものだとする思想です。
怨霊や災厄を防ぐために行われた法会・祭礼を何というか。,御霊会,第4章,怨霊を鎮めるための祭り。疫病や災害は非業の死を遂げた者の呪いと考え、儀式を行いました。
阿弥陀仏を信仰し極楽浄土に往生することを願う浄土教の教えを京の市で説き，「市聖」と呼ばれた人物は誰か。,空也,第4章,「市聖」と呼ばれ、京の街中で念仏を勧めた僧。浄土教を庶民に広める先駆者となりました。
浄土教の念仏往生の教えを説いた，源信（恵心僧都）の著書は何か。,往生要集,第4章,比叡山の僧。著書『往生要集』で、地獄の恐ろしさと極楽浄土の素晴らしさを説きました。
釈迦の入滅後，正法から像法へ，さらに仏法が衰退し天変地異が多発する世がおとずれると信じられた思想を何というか。,末法思想,第4章,釈迦の死から時間が経ち、正しい教えが廃れ、世の中が乱れるとする思想。1052年から始まると信じられました。
白木造や檜皮葺の建物に，北・東・西の対屋を透渡殿でつなぎ，池や築山などを設けた貴族の邸宅を何というか。,寝殿造,第4章,平安貴族の住居様式。中心の建物（寝殿）から廊下が伸び、庭園には池が配置されました。
仏師が各部分を作成し，それを一つにまとめて仏像を作り上げるといった，定朝が完成させたこの技法を何というか。,寄木造,第4章,多くの木材を組み合わせて作る仏像技法。定朝が完成させ、巨大な仏像の製作が可能になりました。
唐絵に代わり日本の風物を題材として描かれた，巨勢金岡が祖といわれる絵画を何というか。,大和絵,第4章,日本の風景や風俗を描いた絵画。唐絵に対し、柔らかい筆致や色彩が特徴です。
臨終の際に阿弥陀仏が迎えに来る様子を描いた絵を何というか。,来迎図,第4章,往生しようとする者を、阿弥陀如来が迎えに来る様子を描いた絵。極楽浄土への憧れを表現しています。
唐風の書に対し，優雅な書風を持つ和様を使用した，『離洛帖』の藤原佐理や小野道風・藤原行成の３名を総称して何というか。,三跡,第4章,国風文化を代表する書道の達人、小野道風・藤原佐理・藤原行成の3人の総称です。
国風文化の頃に発達した漆工芸には，貝殻を使う螺鈿の他に，漆で模様を描き金・銀の粉を蒔きつける方法がある。これを何というか。,蒔絵,第4章,漆で文様を描き、乾かないうちに金粉や銀粉をまいて固める日本独自の漆工芸です。
藤原道長が建立した阿弥陀堂を中心とする寺院を何というか。,法成寺,第4章,藤原道長が建立した巨大な寺院。現在は焼失していますが、当時の権勢を象徴する建物でした。
『古今和歌集』から，1205年後鳥羽上皇の命により藤原定家らが編纂した『新古今和歌集』までの勅撰和歌集を総称して何というか。,八代集,第4章,『古事記和歌集』から始まる8つの勅撰和歌集の総称。国風文化の和歌の歴史を伝えます。
仏の姿を念じ，「南無阿弥陀仏」と唱えることを何というか。,念仏,第4章,「南無阿弥陀仏」と唱えること。浄土教において、極楽往生するための最も重要な修行とされました。
かぐや姫伝説に基づく日本初の伝奇的な物語を何というか。,竹取物語,第4章,日本最古の物語（伝承文学）。かぐや姫が月へ帰るまでの物語に、社会への風刺が含まれています。
藤原道綱の母による藤原兼家との結婚生活の自叙伝風物語は何か。,蜻蛉日記,第4章,藤原道綱母が書いた日記。藤原兼家との結婚生活の悩みや日常をかな文字で綴りました。
菅原孝標の女が著した自身の回想録は何か。,更級日記,第4章,菅原孝標女が書いた日記。少女時代の物語への憧れや、その後の人生を回想しています。
物怪にとりつかれたとき一定期間謹慎して祓うことを何というか。,物忌,第4章,悪いことが起きないよう、一定期間、家にこもって飲食や言動を慎む風習です。
鬼神のいる凶の方角を避けて行動することを何というか。,方違,第4章,行き先が不吉な方角にあたる場合、前夜に別の方角へ泊まり、方角を変えてから目的地へ向かうことです。
最初の往生伝である『日本往生極楽記』を著した人物は誰か。,慶滋保胤,第4章,浄土教を信奉した知識人。『日本往生極楽記』を著し、往生を願う人々の伝記をまとめました。
経典の書写（写経）を経筒に入れて地面に埋めた塚を何というか。,経塚,第4章,末法思想のもと、弥勒菩薩が現れる遠い未来に仏典を残そうと、経典を筒に入れ地面に埋めたものです。
正装の略式で，五位以上の平常の参内服を何というか。,衣冠,第4章,平安貴族の正装。袖が長く、ゆったりとしたシルエットが特徴の男性用の服です。
狩衣が変化したもので庶民男性の実用服を何というか。,水干,第4章,貴族の平服や、武士・庶民の服装。衣の裾を紐で括る、活動的なスタイルです。
902年，醍醐天皇の治世に出された違法な荘園を禁止した法令は何か。,延喜の荘園整理令,第4章,902年、醍醐天皇が出した最後の荘園整理令。違法な私領を禁じ、律令体制の立て直しを狙いました。
任国に赴任した国司のうち，その国の権限や財産を引き継いだ，守や親王任国の介など最上級の国司を何というか。,受領/受領国司,第4章,任国へ実際に赴任する国司の最高責任者。徴税請負人的な性格を強め、莫大な富を蓄えました。
任国の国衙に赴任しないで収入を得る国司を何というか。,遙任/遙任国司,第4章,任国へ行かず、都に住んだまま収入だけを受け取る国司のことです。
朝廷の儀式や寺社の造営の費用を受け持つ見返りに，一定の官職に任じられる売官の一種を何というか。,成功,第4章,私財を朝廷に寄付し、その見返りに官職を得ること。受領になるための手段として流行しました。
成功のような売官により，同一の官職に再任されることを何というか。,重任,第4章,成功（じょうごう）によって、同じ官職に再任されることです。
遙任国司は，11世紀後半には自ら赴任せず，任国の国衙に代理人を派遣したが，この代理人を何というか。,目代,第4章,遙任（ようにん）国司が、自分の身代わりとして任国に派遣した代理人のことです。
地方の有力者が世襲的に任じられた，国衙で実際の政務を行う役人を何というか。,在庁官人,第4章,国衙（こくが）に勤務する地方在住の役人。地方豪族などが任命され、実務を担いました。
名と呼ばれる単位に分けられた田地を耕作し，田地に課された税の官物・臨時雑役を請け負って負名と呼ばれた有力農民を何というか。,田堵/田堵負名,第4章,国司から名（みょう）という耕地の経営を請け負わされた有力農民のことです。
田堵が成長した大名田堵や，任地に土着した国司の子孫で，11世紀以降に臨時雑役を免除されて一定の領域を開発した者を何というか。,開発領主,第4章,荒れ地を私財で開発した地方豪族。土地の所有権を守るため、有力者に寄進を行いました。
現地の荘園の管理者である上級荘官で，下司や公文などの下級荘官を指揮して荘園を経営した者を何というか。,預所,第4章,寄進地系荘園において、領主（領家）に代わって現地で荘園を管理した役職です。
荘園で国家への租税が免除される権利を何というか。,不輸/不輸の権,第4章,荘園が、租税（租・庸・調など）の納入を免除される特権のことです。
不輸の権を得た荘園のうち、太政官符や民部省符により租税が免除された荘園を何というか。,官省符荘,第4章,太政官符や民部省符によって、正式に税の免除が認められた荘園のことです。
国司が，土地を調査して税の負担量を定めるために，輸租田に派遣した役人を何というか。,検田使,第4章,国司が荘園に派遣する、土地調査や徴税のための役人のことです。
13の役人に対し，荘園への立入りを拒否できる権利を何というか。,不入/不入の権,第4章,荘園内に国司側の役人（検田使など）が立ち入ることを拒否できる特権です。
各地で形成された武士団の構成員について，首長の一族の武士を何というか。,家子,第4章,武士の宗家（主人）に近侍する、血縁関係のある一族の家来のことです。
清和天皇の孫である源経基を始祖とする家系を何というか。,清和源氏,第4章,清和天皇の皇孫が臣籍降下して成立した源氏。東国を拠点に武士団を形成しました。
下総の猿島郡を拠点として939年に反乱を起こし，常陸・下野・上野の国府を攻め落として新皇と称した人物は誰か。,平将門,第4章,下総を拠点に反乱を起こし、「新皇」と称した武士。承平・天慶の乱の一方の主役です。
伊予の日振島を拠点として939年に反乱を起こし，瀬戸内海の海賊を率いて伊予の国府や大宰府を焼き討ちした人物は誰か。,藤原純友,第4章,伊予（瀬戸内海）で海賊を率いて反乱を起こした武士。承平・天慶の乱の主役の一人です。
安和の変で左大臣源高明を密告して失脚させ，藤原北家に接近して地位を確立した，のちに摂津に土着した武士は誰か。,源満仲,第4章,清和源氏の基盤を固めた武士。藤原摂関家に奉仕し、武士の地位を高めました。
上総介・武蔵国押領使であった人物が1028年に房総地方で起こしたが，1031年に19の子の源頼信により平定された反乱は何か。,平忠常の乱,第4章,1028年、安房・上総で起きた大規模な反乱。源頼信が鎮圧し、源氏が東国へ進出する契機となりました。
914年に醍醐天皇に対し，12箇条にわたって財政や地方政治の改革を述べた意見書を何というか。,"意見封事十二箇条
　/三善清行意見封事十二箇条",第4章,914年、学者・三善清行が醍醐天皇に提出した、律令政治の疲弊と再建策を説いた意見書です。
988年に尾張国の国司（国守）藤原元命の罷免を朝廷に要求した訴状は何か。,尾張国郡司百姓等解/文,第4章,988年、尾張国の郡司や百姓が、受領（藤原元命）の暴政を訴えた訴状です。
目代が派遣された場合に，国衙に設置された機関を何というか。,留守所,第4章,遙任国司が派遣した目代が、在庁官人を指揮して地方政治を行った役所のことです。
律令制的支配の衰えとともに衰退した初期荘園に対して，国司の圧迫を逃れるため有力者に名目的に寄進された荘園を何というか。,寄進地系荘園,第4章,開発領主が、不輸・不入の特権を得るために、中央の権力者に名目上の所有権を譲った荘園です。
開発領主から寄進を受けた荘園の領主を何というか。,領家,第4章,寄進を受けた貴族や大寺社。荘園の形式上の持ち主です。
領家の領主は，地位を安定させるために，荘園をさらに上級の有力者に寄進したが，この有力な上級の領主を何というか。,本家,第4章,領家からさらに有力な権力者（上皇や摂関家）に寄進された際の、最上位の所有者のことです。
領家と本家の領主のうち，荘園の実質的支配権を持つ者を何というか。,本所,第4章,本家や領家の中で、その荘園の実質的な支配権（最終決定権）を持つ者のことです。
押領使と並んで，諸国の盗賊の逮捕や反乱の鎮圧などのために置かれた令外官を何というか。,追捕使,第4章,盗賊の逮捕や反乱の鎮圧のために、朝廷から派遣された臨時の官職です。
清和源氏や桓武平氏などの大武士団の統率者を何というか。,武家の棟梁/武士の棟梁,第4章,多くの武士団を統率する軍事貴族のトップ。清和源氏や桓武平氏がこれにあたります。
平将門と対立し殺された平国香の子で，下野の押領使の藤原秀郷とともに，940年に平将門の反乱を平定した人物は誰か。,平貞盛,第4章,平将門の乱を鎮圧した武士。後の伊勢平氏（平清盛の一族）の祖となりました。
1068年に即位した，当時の摂政・関白と外戚関係がなく，大江匡房らを登用して親政を行った天皇は誰か。,後三条天皇,第5章,藤原氏を外戚に持たない天皇として即位し、親政を行って摂関政治を抑制しました。
1069（延久元）年に発令された，1045（寛徳２）年以降の新立荘園の廃止や基準にあわない荘園の廃止を命じた法令を何というか。,延久の荘園整理令,第5章,1069年、後三条天皇が出した厳格な整理令。書類不備の荘園を没収し、大きな成果を上げました。
延久の荘園整理令を徹底するために，太政官に設置した役所は何か。,記録荘園券契所/記録所,第5章,延久の荘園整理令を実行するために設置された役所。荘園の証拠書類を厳しく審査しました。
貴族・寺社などが支配する荘園と，国司が支配する公領（国衙領）とが並立するようになった体制のことを何というか。,荘園公領制,第5章,12世紀、日本全土が「荘園」と「公領（国衙領）」によって構成された体制のことです。
公領（国衙領）について，国司が再編成した３つの支配単位は何か。,郡/郷/保,第5章,荘園公領制において、地方の行政単位として整理された区分です。
権力を強めた田堵などは，年貢・公事・夫役などを領主におさめる有力農民となったが，12世紀頃からは何と呼ばれたか。,名主,第5章,名（みょう）を単位として、年貢などの負担を請け負った有力農民のことです。
1051年，陸奥北部の安倍氏の国司への反抗から始まった戦いは何か。,前九年合戦/前九年の役,第5章,11世紀半ば、陸奥の安倍氏が起こした反乱。源頼義・義家親子が清原氏の助けで平定しました。
前九年の役で，息子とともに東国武士団を率いて戦い，出羽の豪族清原氏の助けを得て安倍氏を滅ぼした陸奥守・鎮守府将軍は誰か。,源頼義,第5章,前九年合戦を平定した源氏の武将。東国における源氏の威信を高めました。
1083年，清原氏の相続争いから始まった戦いは何か。,後三年合戦/後三年の役,第5章,11世紀末、出羽の清原氏の内紛に源義家が介入した戦い。東北での清原氏（奥州藤原氏）の台頭を招きました。
源頼義の子で八幡太郎と呼ばれ，後三年の役を平定した陸奥守・鎮守府将軍は誰か。,源義家,第5章,「八幡太郎」と呼ばれ、後三年合戦で活躍。東国武士の信頼を集め、源氏全盛の基礎を築きました。
前九年の役・後三年の役で源氏は東国武士団との結びつきを強めたが，一方で奥羽地方においてその支配権を確立した武士は誰か。,藤原清衡,第5章,奥州藤原氏の初代。平泉を拠点に、東北地方に独自の巨大な勢力圏を築きました。
清衡から子の基衡，孫の秀衡の３代約100年にわたり，金や馬の産出，北方交易で繁栄した奥州藤原氏の拠点は，陸奥国のどこか。,平泉,第5章,奥州藤原氏の本拠地。北方の王者として栄え、中尊寺金色堂などの華麗な文化を育みました。
1086年，堀河天皇に譲位し初めて院政を行った白河上皇（法皇）は，院を警護するために武士を置いたが，この武士を何というか。,北面の武士,第5章,白河上皇が創設した、院の御所を守護する武士団。平正盛ら平氏台頭の足がかりとなりました。
上皇から直接下される命令を何というか。,院宣,第5章,上皇（院）が直接下す命令。公式な公文書よりも強力な権威を持ちました。
院庁から下された文書を何というか。,院庁下文,第5章,院庁から出される公文書。院の意向を地方や荘園に伝えるために使われました。
